filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID,ExtracellularBackground
GTY030 II 25C 7 06 m-25.csv,Mito 28,29,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.11,1325.89,762.49,879918.75,180.9,NA,NA,NA,NA,NA,37.47,26.54,2.6,GTY030 II 25C 7,Mito,Object,NA,1,529.75
GTY030 II 25C 7 06 m-50.csv,ROIs 1,1,274.03,433,1573,597.67,138000000,57.95,213,1707,373.3,85911612,104.66,233.7,12315.89,592.97,136000000,205.7,1e-6,20215.62,387.55,89189720,549.01,NA,NA,NA,GTY030 II 25C 7,ROIs,Object,4,NA,529.75
GTY030 II 25C 7 06 m-50.csv,Mito 2,3,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.44,915.07,659.74,275770.66,70.5,NA,NA,NA,NA,NA,38.98,26.88,0.682,GTY030 II 25C 7,Mito,Object,NA,1,529.75
GTY030 II 25C 7 06 m-50.csv,Mito 3,4,0.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.42,1232.58,769.85,568146.44,103.04,NA,NA,NA,NA,NA,40.92,27.93,1.42,GTY030 II 25C 7,Mito,Object,NA,1,529.75
GTY030 II 25C 7 06 m-50.csv,Mito 15,16,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.15,10480.06,837.85,1576827.38,726.13,NA,NA,NA,NA,NA,37.8,30.03,2.1,GTY030 II 25C 7,Mito,Object,NA,1,529.75
GTY030 II 25C 7 06 m-50.csv,Mito 22,23,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.11,1325.89,744.54,1204668.38,176.77,NA,NA,NA,NA,NA,37.44,26.58,2.63,GTY030 II 25C 7,Mito,Object,NA,1,529.75
GTY030 II 25C 7 07 m-25.csv,ROIs 1,1,202.99,438,943,588.6,100000000,48.27,214,1814,374.17,63787937,123.5,242.51,4774.19,584.24,99600696,127.59,1e-6,23372.94,390.56,66581944,705.18,NA,NA,NA,GTY030 II 25C 7,ROIs,Object,1,NA,529.75
GTY030 II 25C 7 07 m-25.csv,Mito 34,35,3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.43,2690.05,715.44,1875157.5,216.33,NA,NA,NA,NA,NA,67.39,13.26,3.28,GTY030 II 25C 7,Mito,Object,NA,1,529.75
GTY030 II 25C 7 07 m-35.csv,ROIs 1,1,202.99,438,943,588.6,100000000,48.27,214,1814,374.17,63787937,123.5,242.51,4774.19,584.24,99600696,127.59,1e-6,23372.94,390.56,66581944,705.18,NA,NA,NA,GTY030 II 25C 7,ROIs,Object,1,NA,529.75
GTY030 II 25C 7 07 m-35.csv,Mito 29,30,3.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364.43,2690.05,714.53,2111422,220.88,NA,NA,NA,NA,NA,67.39,13.23,3.29,GTY030 II 25C 7,Mito,Object,NA,1,529.75
GTY030 II 25C 7 07 m-50.csv,ROIs 1,1,202.99,438,943,588.6,100000000,48.27,214,1814,374.17,63787937,123.5,242.51,4774.19,584.24,99600696,127.59,1e-6,23372.94,390.56,66581944,705.18,NA,NA,NA,GTY030 II 25C 7,ROIs,Object,1,NA,529.75
GTY030 II 25C 7 07 m-50.csv,Mito 25,26,4.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.01,3295.68,705.67,2570754.25,224.96,NA,NA,NA,NA,NA,67.4,13.22,3.32,GTY030 II 25C 7,Mito,Object,NA,1,529.75
GTY030 II 25C 706 m-35.csv,ROIs 1,1,274.03,433,1573,597.67,138000000,57.95,213,1707,373.3,85911612,104.66,233.7,12315.89,592.97,136000000,205.7,1e-6,20215.62,387.55,89189720,549.01,NA,NA,NA,GTY030 II 25C 7,ROIs,Object,5,NA,529.75
GTY030 II 25C 706 m-35.csv,Mito 1,2,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.27,912.44,672.45,155335.11,71.44,NA,NA,NA,NA,NA,39.04,26.8,0.731,GTY030 II 25C 7,Mito,Object,NA,1,529.75
GTY030 II 25C 706 m-35.csv,Mito 5,6,0.711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.15,8422.46,972.57,580625.63,906.16,NA,NA,NA,NA,NA,37.9,29.13,1.23,GTY030 II 25C 7,Mito,Object,NA,1,529.75
GTY030 II 25C 706 m-35.csv,Mito 7,8,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.42,1232.58,777.3,443837.34,104.92,NA,NA,NA,NA,NA,40.92,27.93,1.41,GTY030 II 25C 7,Mito,Object,NA,1,529.75
GTY030 II 25C 706 m-35.csv,Mito 20,21,0.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.57,1357.48,701.33,536519.31,139.73,NA,NA,NA,NA,NA,37.64,31.04,3.07,GTY030 II 25C 7,Mito,Object,NA,1,529.75
GTY030 II 25C 706 m-35.csv,Mito 23,24,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.11,1325.89,756.68,983689.31,178.28,NA,NA,NA,NA,NA,37.46,26.55,2.61,GTY030 II 25C 7,Mito,Object,NA,1,529.75
GTY030 II 25C 8 01 m-25.csv,ROIs 1,1,257.27,449,1039,605.33,131000000,48.61,214,1728,385.19,83226559,122.85,283.25,5283.92,606.07,131000000,126.18,1e-6,22379.14,404.9,87486992,688.86,NA,NA,NA,GTY030 II 25C 8,ROIs,Object,4,NA,536.67
GTY030 II 25C 8 01 m-25.csv,Mito 16,17,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.12,1165.4,801.01,313995.66,160.83,NA,NA,NA,NA,NA,7.86,31.89,2.29,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 01 m-25.csv,Mito 17,18,2.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.83,1462.15,792.45,1484267.13,159.58,NA,NA,NA,NA,NA,10.86,36.91,2.8,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 01 m-25.csv,Mito 27,28,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.56,1450.44,900.19,423091.06,193.37,NA,NA,NA,NA,NA,10.26,32.39,2.08,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 01 m-25.csv,Mito 33,34,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421.92,1162.03,743.68,745164.56,96.94,NA,NA,NA,NA,NA,9.2,34.73,1.79,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 01 m-35.csv,ROIs 1,1,257.27,449,1039,605.33,131000000,48.61,214,1728,385.19,83226559,122.85,283.25,5283.92,606.07,131000000,126.18,1e-6,22379.14,404.9,87486992,688.86,NA,NA,NA,GTY030 II 25C 8,ROIs,Object,4,NA,536.67
GTY030 II 25C 8 01 m-35.csv,Mito 16,17,0.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.12,1165.4,791.5,350635.44,163.5,NA,NA,NA,NA,NA,7.86,31.89,2.3,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 01 m-35.csv,Mito 21,22,0.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.81,1450.44,887.42,478321.06,190.15,NA,NA,NA,NA,NA,10.25,32.38,2.09,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 01 m-35.csv,Mito 22,23,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.92,1462.15,791.64,1660072.13,159.98,NA,NA,NA,NA,NA,10.85,36.91,2.79,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 01 m-35.csv,Mito 28,29,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.34,1185.66,744.57,884546.94,100.11,NA,NA,NA,NA,NA,9.2,34.73,1.79,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 01 m-50.csv,ROIs 1,1,257.27,449,1039,605.33,131000000,48.61,214,1728,385.19,83226559,122.85,283.25,5283.92,606.07,131000000,126.18,1e-6,22379.14,404.9,87486992,688.86,NA,NA,NA,GTY030 II 25C 8,ROIs,Object,4,NA,536.67
GTY030 II 25C 8 01 m-50.csv,Mito 16,17,0.639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.94,1198.81,776.21,416826.25,166.31,NA,NA,NA,NA,NA,7.85,31.9,2.34,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 01 m-50.csv,Mito 21,22,0.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.77,1450.44,859.34,595525.88,189.25,NA,NA,NA,NA,NA,10.23,32.37,2.11,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 01 m-50.csv,Mito 22,23,3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.92,1462.15,785.52,1991299.25,159.57,NA,NA,NA,NA,NA,10.85,36.91,2.82,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 01 m-50.csv,Mito 29,30,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.99,1185.66,740.31,1163760.13,101.04,NA,NA,NA,NA,NA,9.17,34.74,1.78,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-25.csv,ROIs 1,1,241.15,442,1049,611.16,124000000,54.36,213,1530,388.79,78739416,133.58,249.36,4589.99,612.38,124000000,141.81,1e-6,12167.28,405.14,82050440,441.51,NA,NA,NA,GTY030 II 25C 8,ROIs,Object,9,NA,536.67
GTY030 II 25C 8 02 m-25.csv,Mito 10,11,0.0345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639.56,831.31,733.39,21268.31,57.09,NA,NA,NA,NA,NA,4.87,49.28,1.37,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-25.csv,Mito 12,13,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,642.68,1153.45,896.94,8969.37,174.14,NA,NA,NA,NA,NA,6.1,52.19,1.2,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-25.csv,Mito 19,20,0.0369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652.48,981.46,810.22,25116.84,79.48,NA,NA,NA,NA,NA,6.79,49.47,1.83,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-25.csv,Mito 20,21,0.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552.01,2054.06,938.89,276971.63,279.28,NA,NA,NA,NA,NA,7.25,50.76,2.02,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-25.csv,Mito 22,23,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.17,2150.32,928.13,818613.56,233.38,NA,NA,NA,NA,NA,5.85,49.99,1.66,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-25.csv,Mito 23,24,0.0298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767.62,956.9,887.68,22191.9,50.53,NA,NA,NA,NA,NA,5.36,54.67,1.8,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-25.csv,Mito 28,29,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.54,1745.57,894.28,999802.13,209.94,NA,NA,NA,NA,NA,5.23,52.14,1.6,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-25.csv,Mito 32,33,0.0393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.56,1225.72,873.26,28817.54,150.97,NA,NA,NA,NA,NA,4.5,53.92,2.97,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-25.csv,Mito 34,35,0.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.86,1766.46,841.29,542631.38,203.32,NA,NA,NA,NA,NA,3.97,51.69,2.8,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-35.csv,ROIs 1,1,241.15,442,1049,611.16,124000000,54.36,213,1530,388.79,78739416,133.58,249.36,4589.99,612.38,124000000,141.81,1e-6,12167.28,405.14,82050440,441.51,NA,NA,NA,GTY030 II 25C 8,ROIs,Object,8,NA,536.67
GTY030 II 25C 8 02 m-35.csv,Mito 2,3,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683.15,728.23,703.38,7033.83,13.97,NA,NA,NA,NA,NA,5.74,50.83,0.84,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-35.csv,Mito 12,13,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,632.65,831.31,724.34,30422.21,52.34,NA,NA,NA,NA,NA,4.85,49.33,1.27,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-35.csv,Mito 13,14,0.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,539.23,2054.06,931.28,324086.13,272.05,NA,NA,NA,NA,NA,7.25,50.73,2,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-35.csv,Mito 17,18,0.0512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.83,981.46,808.81,34778.95,78.25,NA,NA,NA,NA,NA,6.77,49.47,1.83,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-35.csv,Mito 18,19,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,519.03,2183.16,917.86,994039,235.56,NA,NA,NA,NA,NA,5.85,50.01,1.67,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-35.csv,Mito 19,20,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703.75,956.9,872.9,30551.45,59.09,NA,NA,NA,NA,NA,5.35,54.67,1.81,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-35.csv,Mito 27,28,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.56,1225.72,878.07,36878.85,149.57,NA,NA,NA,NA,NA,4.49,53.92,2.97,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-35.csv,Mito 32,33,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.62,1766.46,862.1,1903509.63,206.28,NA,NA,NA,NA,NA,4.76,51.96,2.07,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-50.csv,ROIs 1,1,241.15,442,1049,611.16,124000000,54.36,213,1530,388.79,78739416,133.58,249.36,4589.99,612.38,124000000,141.81,1e-6,12167.28,405.14,82050440,441.51,NA,NA,NA,GTY030 II 25C 8,ROIs,Object,8,NA,536.67
GTY030 II 25C 8 02 m-50.csv,Mito 2,3,0.0226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.95,683.21,579.73,11014.87,62.73,NA,NA,NA,NA,NA,5.3,51.31,0.411,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-50.csv,Mito 5,6,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.73,945.25,718.66,25153.2,58.1,NA,NA,NA,NA,NA,5.73,50.81,0.857,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-50.csv,Mito 12,13,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479.2,2183.16,873.36,1481222.75,222.1,NA,NA,NA,NA,NA,5.82,49.96,1.69,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-50.csv,Mito 18,19,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.32,2054.06,899.85,424729.94,261.12,NA,NA,NA,NA,NA,7.24,50.72,2.02,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-50.csv,Mito 19,20,0.0607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,674.8,956.9,856.39,43675.85,67.36,NA,NA,NA,NA,NA,5.36,54.68,1.81,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-50.csv,Mito 28,29,0.0631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.6,1225.72,848.22,44955.49,155.47,NA,NA,NA,NA,NA,4.49,53.92,3,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-50.csv,Mito 30,31,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.53,1766.46,837.65,2628555.5,202.22,NA,NA,NA,NA,NA,4.74,51.92,2.14,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 02 m-50.csv,Mito 33,34,0.0155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.49,672.9,606.82,7888.61,42.57,NA,NA,NA,NA,NA,4.33,51.68,4.5,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 03 m-25.csv,ROIs 1,1,235.62,440,2266,622.87,123000000,69.64,209,1319,369.44,73106168,100.9,197.56,26686.32,619.72,123000000,301.57,4.66,14537.56,382.24,75639432,533.39,NA,NA,NA,GTY030 II 25C 8,ROIs,Object,4,NA,536.67
GTY030 II 25C 8 03 m-25.csv,Mito 2,3,0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727.53,877.29,781.92,36750.34,35.24,NA,NA,NA,NA,NA,20.24,51.98,0.868,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 03 m-25.csv,Mito 11,12,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.76,2032.57,912.95,870954.19,185.6,NA,NA,NA,NA,NA,20.65,51.28,1.81,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 03 m-25.csv,Mito 18,19,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.53,1268.81,779.8,1235981,148.17,NA,NA,NA,NA,NA,22.12,48.18,2.65,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 03 m-25.csv,Mito 35,36,0.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.12,1185.48,718.32,134326.75,155.82,NA,NA,NA,NA,NA,20.15,53.15,3.02,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 03 m-35.csv,ROIs 1,1,235.62,440,2266,622.87,123000000,69.64,209,1319,369.44,73106168,100.9,197.56,26686.32,619.72,123000000,301.57,4.66,14537.56,382.24,75639432,533.39,NA,NA,NA,GTY030 II 25C 8,ROIs,Object,4,NA,536.67
GTY030 II 25C 8 03 m-35.csv,Mito 3,4,0.0929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711.74,877.29,774.71,60427.55,35.97,NA,NA,NA,NA,NA,20.26,51.96,0.904,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 03 m-35.csv,Mito 7,8,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.76,4593.98,913.8,1029851.25,221.8,NA,NA,NA,NA,NA,20.66,51.29,1.81,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 03 m-35.csv,Mito 11,12,2.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.53,1385.05,778.24,1390715,149.4,NA,NA,NA,NA,NA,22.13,48.19,2.65,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 03 m-35.csv,Mito 29,30,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414.23,1185.48,719.72,151140.83,161.24,NA,NA,NA,NA,NA,20.16,53.16,3.02,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 03 m-50.csv,ROIs 1,1,235.62,440,2266,622.87,123000000,69.64,209,1319,369.44,73106168,100.9,197.56,26686.32,619.72,123000000,301.57,4.66,14537.56,382.24,75639432,533.39,NA,NA,NA,GTY030 II 25C 8,ROIs,Object,4,NA,536.67
GTY030 II 25C 8 03 m-50.csv,Mito 6,7,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636.29,895.18,766.69,109637.03,51.23,NA,NA,NA,NA,NA,20.32,51.9,0.938,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 03 m-50.csv,Mito 10,11,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.76,4593.98,908.19,1345032.63,239.71,NA,NA,NA,NA,NA,20.67,51.29,1.82,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 03 m-50.csv,Mito 17,18,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.53,1385.05,772.6,1712853.75,151.06,NA,NA,NA,NA,NA,22.14,48.18,2.66,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 03 m-50.csv,Mito 27,28,0.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362.25,1185.48,719.44,204321.47,163.16,NA,NA,NA,NA,NA,20.17,53.16,3.02,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-25.csv,ROIs 1,1,340.99,447,2923,624.39,179000000,96.31,214,1637,367.5,105000000,109.39,5.45,24627.69,615.95,176000000,350.83,1e-6,20298.03,377.99,108000000,556.45,NA,NA,NA,GTY030 II 25C 8,ROIs,Object,6,NA,536.67
GTY030 II 25C 8 04 m-25.csv,Mito 7,8,0.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575.8,1041.64,772.63,242604.95,89.8,NA,NA,NA,NA,NA,25.99,55.74,1.14,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-25.csv,Mito 8,9,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546.3,789.8,668.06,70814.02,53.28,NA,NA,NA,NA,NA,23.96,57.51,0.999,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-25.csv,Mito 9,10,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.47,12721.99,863.29,1389898.63,993.92,NA,NA,NA,NA,NA,21.02,60.77,2.1,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-25.csv,Mito 13,14,0.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.58,1212.79,778.53,500593.75,167.2,NA,NA,NA,NA,NA,23.07,53.91,2.35,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-25.csv,Mito 14,15,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.27,1176.61,761.9,108952.34,231.63,NA,NA,NA,NA,NA,22.83,59.39,1.57,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-25.csv,Mito 37,38,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.06,1876.37,788.36,687451.38,281.74,NA,NA,NA,NA,NA,23.04,57.09,3.41,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-35.csv,ROIs 1,1,340.99,447,2923,624.39,179000000,96.31,214,1637,367.5,105000000,109.39,5.45,24627.69,615.95,176000000,350.83,1e-6,20298.03,377.99,108000000,556.45,NA,NA,NA,GTY030 II 25C 8,ROIs,Object,5,NA,536.67
GTY030 II 25C 8 04 m-35.csv,Mito 8,9,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.42,1041.64,768.38,274310.38,92.1,NA,NA,NA,NA,NA,25.99,55.74,1.11,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-35.csv,Mito 9,10,0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.39,789.8,664.07,82344.27,53.85,NA,NA,NA,NA,NA,23.96,57.51,1.01,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-35.csv,Mito 10,11,2.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.47,13456.36,857.1,1819617.38,967.19,NA,NA,NA,NA,NA,21.23,60.58,2.02,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-35.csv,Mito 26,27,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.58,1224.87,776.53,552114.31,167.78,NA,NA,NA,NA,NA,23.08,53.91,2.35,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-35.csv,Mito 33,34,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.06,1876.37,780.26,781036.69,275.61,NA,NA,NA,NA,NA,23.04,57.07,3.41,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-50.csv,ROIs 1,1,340.99,447,2923,624.39,179000000,96.31,214,1637,367.5,105000000,109.39,5.45,24627.69,615.95,176000000,350.83,1e-6,20298.03,377.99,108000000,556.45,NA,NA,NA,GTY030 II 25C 8,ROIs,Object,5,NA,536.67
GTY030 II 25C 8 04 m-50.csv,Mito 3,4,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.9,14448.85,874.75,2484277.75,1074.55,NA,NA,NA,NA,NA,21.32,60.45,1.96,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-50.csv,Mito 7,8,0.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.39,789.8,656.4,108961.96,54.24,NA,NA,NA,NA,NA,23.96,57.5,1.03,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-50.csv,Mito 11,12,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.42,1041.64,748.58,356325.56,96.45,NA,NA,NA,NA,NA,25.99,55.73,1.14,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-50.csv,Mito 13,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.39,1224.87,768.04,645921.81,168.01,NA,NA,NA,NA,NA,23.1,53.9,2.36,GTY030 II 25C 8,Mito,Object,NA,1,536.67
GTY030 II 25C 8 04 m-50.csv,Mito 31,32,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.86,1876.37,768.42,997406.06,274.41,NA,NA,NA,NA,NA,23.03,57.07,3.43,GTY030 II 25C 8,Mito,Object,NA,1,536.67
