filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID,ExtracellularBackground
GTY027 25C 10 01 m-25.csv,Mito 12,13,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,1226.66,985.13,319182.56,94.91,NA,NA,NA,NA,NA,6.26,27.91,1.7,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-25.csv,Mito 17,18,0.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801.2,1294.61,1047.61,319520.97,96.26,NA,NA,NA,NA,NA,7.96,26.99,1.53,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-25.csv,Mito 22,23,0.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.78,1418.57,980.19,160751.73,190.14,NA,NA,NA,NA,NA,5.87,29.93,2.55,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-25.csv,Mito 36,37,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652.85,1137.48,876.37,190172.84,134.94,NA,NA,NA,NA,NA,6.8,26.84,3.37,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-25.csv,Mito 37,38,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598.1,1343.37,941.48,989496.94,144.01,NA,NA,NA,NA,NA,9.26,31.23,2.69,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-25.csv,Mito 46,47,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.9,2077.39,980.87,1013239.88,179.19,NA,NA,NA,NA,NA,7.37,29.45,2.95,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-35.csv,ROIs 1,1,228.62,595,1162,814,156000000,73.57,206,622,299.34,57474099,33.06,383.77,2077.39,807.73,155000000,158.16,90.02,6193.88,301.6,57907596,144.41,NA,NA,NA,GTY027 25C 10,ROIs,Object,8,NA,685.37
GTY027 25C 10 01 m-35.csv,Mito 3,4,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786.51,994.2,880.73,30825.54,62.83,NA,NA,NA,NA,NA,7.36,28.42,0.763,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-35.csv,Mito 4,5,0.0345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862.46,960.71,911.28,26427.26,30.63,NA,NA,NA,NA,NA,6.98,28.71,0.755,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-35.csv,Mito 16,17,0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,1226.66,974.71,441543.03,98.57,NA,NA,NA,NA,NA,6.34,27.94,1.59,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-35.csv,Mito 21,22,0.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801.2,1294.61,1043.23,424593.28,99.96,NA,NA,NA,NA,NA,7.96,27.02,1.51,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-35.csv,Mito 27,28,0.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.78,1490.46,977.97,196572.55,192.81,NA,NA,NA,NA,NA,5.87,29.92,2.56,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-35.csv,Mito 32,33,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.28,1463.2,944.26,1426770.63,151.02,NA,NA,NA,NA,NA,9.24,31.25,2.67,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-35.csv,Mito 41,42,0.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617.8,1169.87,877.88,226492.63,139.03,NA,NA,NA,NA,NA,6.8,26.83,3.35,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-35.csv,Mito 45,46,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552.64,2077.39,972.36,1231982.13,178.15,NA,NA,NA,NA,NA,7.38,29.45,2.96,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-50.csv,ROIs 1,1,228.62,595,1162,814,156000000,73.57,206,622,299.34,57474099,33.06,383.77,2077.39,807.73,155000000,158.16,90.02,6193.88,301.6,57907596,144.41,NA,NA,NA,GTY027 25C 10,ROIs,Object,9,NA,685.37
GTY027 25C 10 01 m-50.csv,Mito 13,14,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,673.3,1226.66,933.4,1096740.63,107.92,NA,NA,NA,NA,NA,6.67,28.15,1.19,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-50.csv,Mito 17,18,0.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719.5,1294.61,1026.05,661801.13,104.48,NA,NA,NA,NA,NA,7.94,27.04,1.51,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-50.csv,Mito 21,22,0.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.78,1490.46,969.71,287034.25,208.35,NA,NA,NA,NA,NA,5.88,29.93,2.59,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-50.csv,Mito 26,27,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518.28,1485.18,950.62,2516282.5,161.13,NA,NA,NA,NA,NA,9.23,31.28,2.65,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-50.csv,Mito 35,36,0.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.81,1169.87,876.81,345464.69,148.53,NA,NA,NA,NA,NA,6.83,26.84,3.31,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-50.csv,Mito 39,40,2.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552.64,2077.39,956.99,1763726,184.99,NA,NA,NA,NA,NA,7.39,29.45,2.98,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-50.csv,Mito 55,56,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,985.72,1148.07,1050.52,10505.17,45.86,NA,NA,NA,NA,NA,7.77,29.81,6,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-50.csv,Mito 57,58,0.0179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936.92,1127.37,1018.03,15270.47,59.5,NA,NA,NA,NA,NA,9.38,30.66,6,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 01 m-50.csv,Mito 58,59,0.0143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990.87,1105.13,1039.67,12476.06,34.62,NA,NA,NA,NA,NA,8.44,31.32,6,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-25.csv,ROIs 1,1,241.97,588,1242,821.2,167000000,81.62,212,699,303.27,61630562,40.33,343.93,5478.42,814.91,166000000,164.61,67.44,6679.54,308.66,62724916,198.32,NA,NA,NA,GTY027 25C 10,ROIs,Object,7,NA,685.37
GTY027 25C 10 02 m-25.csv,Mito 21,22,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751.59,1525.91,1021.97,798156.63,116.91,NA,NA,NA,NA,NA,36.2,53.5,2.21,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-25.csv,Mito 26,27,0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612.5,1334.3,911.97,320100.41,134.05,NA,NA,NA,NA,NA,37.55,54.66,3.2,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-25.csv,Mito 27,28,0.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.4,1176.55,860.18,141929.41,162.16,NA,NA,NA,NA,NA,32.59,55.21,2.84,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-25.csv,Mito 28,29,0.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.87,1173.55,942.78,380884.38,89.63,NA,NA,NA,NA,NA,34.43,55.45,1.73,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-25.csv,Mito 29,30,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699.73,1555.97,997.8,702449,109.92,NA,NA,NA,NA,NA,36.96,56.67,2.19,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-25.csv,Mito 39,40,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.02,1365.2,796.32,479387.25,140.89,NA,NA,NA,NA,NA,35.25,54.28,3.7,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-25.csv,Mito 47,48,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.61,1451.51,887.71,1168224.75,150.74,NA,NA,NA,NA,NA,31.35,56.68,3.37,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-35.csv,ROIs 1,1,241.97,588,1242,821.2,167000000,81.62,212,699,303.27,61630562,40.33,343.93,5478.42,814.91,166000000,164.61,67.44,6679.54,308.66,62724916,198.32,NA,NA,NA,GTY027 25C 10,ROIs,Object,7,NA,685.37
GTY027 25C 10 02 m-35.csv,Mito 7,8,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.87,1209.74,937.91,521476.81,90.03,NA,NA,NA,NA,NA,34.47,55.4,1.66,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-35.csv,Mito 25,26,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,618.13,1525.91,1012.29,1003178.69,119.73,NA,NA,NA,NA,NA,36.21,53.5,2.22,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-35.csv,Mito 33,34,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.98,1334.3,907.41,384743.19,138.95,NA,NA,NA,NA,NA,37.55,54.67,3.22,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-35.csv,Mito 34,35,0.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.16,1185.21,860.04,164267.39,165.44,NA,NA,NA,NA,NA,32.6,55.21,2.85,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-35.csv,Mito 35,36,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699.73,1629.84,995.87,888317.31,112.84,NA,NA,NA,NA,NA,36.96,56.67,2.21,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-35.csv,Mito 42,43,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.02,1365.2,793.01,566209.44,138.58,NA,NA,NA,NA,NA,35.25,54.26,3.72,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-35.csv,Mito 50,51,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.61,1451.51,883.47,1370256.38,152.1,NA,NA,NA,NA,NA,31.36,56.67,3.39,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,ROIs 1,1,241.97,588,1242,821.2,167000000,81.62,212,699,303.27,61630562,40.33,343.93,5478.42,814.91,166000000,164.61,67.44,6679.54,308.66,62724916,198.32,NA,NA,NA,GTY027 25C 10,ROIs,Object,16,NA,685.37
GTY027 25C 10 02 m-50.csv,Mito 6,7,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.55,1327.18,933.59,893446.75,102.42,NA,NA,NA,NA,NA,34.51,55.36,1.61,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 14,15,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.57,1014.12,960.41,24970.75,27.63,NA,NA,NA,NA,NA,36.46,56.65,1.44,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 28,29,0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.03,1334.3,884.7,514012.69,145.42,NA,NA,NA,NA,NA,37.55,54.66,3.26,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 29,30,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.32,1285.96,838.84,226486.91,178.58,NA,NA,NA,NA,NA,32.58,55.19,2.91,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 30,31,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699.73,1629.84,990.72,1378097.75,114.58,NA,NA,NA,NA,NA,36.97,56.67,2.18,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 33,34,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496.02,1570.36,909.96,2441417.75,169.18,NA,NA,NA,NA,NA,35.81,53.79,2.89,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 43,44,2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,439.05,1472.47,859.76,1849338.13,163,NA,NA,NA,NA,NA,31.36,56.62,3.5,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 45,46,0.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707.45,820.38,747.56,8223.16,30.48,NA,NA,NA,NA,NA,35.6,55.09,4.5,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 50,51,0.0619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764.58,1146.97,949.26,49361.35,88.76,NA,NA,NA,NA,NA,36.03,55.07,4.92,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 52,53,0.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.06,1262.74,1000.58,173100.59,140.82,NA,NA,NA,NA,NA,32.34,55.42,5.67,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 69,70,0.0202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1054.44,1181.6,1106.61,18812.36,39.45,NA,NA,NA,NA,NA,36.17,53.52,6,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 70,71,0.0167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174.88,1424.71,1319.65,18475.16,79.3,NA,NA,NA,NA,NA,35.51,54.02,6,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 71,72,0.0548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,924.62,1290.16,1116.98,51381.2,85.01,NA,NA,NA,NA,NA,35.04,54.31,6,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 72,73,0.0286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.04,1167.57,1026.07,24625.77,74.35,NA,NA,NA,NA,NA,37.34,54.9,6,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 73,74,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936.08,1116.87,1035.53,21746.19,44.97,NA,NA,NA,NA,NA,31.21,56.57,6,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 02 m-50.csv,Mito 74,75,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976.68,1060.61,1020.17,10201.66,25.36,NA,NA,NA,NA,NA,30.84,56.7,6,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-25.csv,ROIs 1,1,235.84,576,1678,807.15,160000000,78.81,207,870,328.94,65154044,60.48,283.72,21956.73,801.85,159000000,232.52,57.41,9134.01,334.8,66314000,267.11,NA,NA,NA,GTY027 25C 10,ROIs,Object,5,NA,685.37
GTY027 25C 10 03 m-25.csv,Mito 4,5,0.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677.41,1061.11,907.03,215873.19,70.94,NA,NA,NA,NA,NA,76.26,54.13,1.16,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-25.csv,Mito 20,21,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,643.67,2162.76,986.02,2639567.25,136.5,NA,NA,NA,NA,NA,76.76,51.48,2.32,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-25.csv,Mito 24,25,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.37,1349.83,945.59,283676.59,170.84,NA,NA,NA,NA,NA,76.2,55.2,2.72,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-25.csv,Mito 33,34,0.732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.39,1386.31,820.45,504579.13,137.28,NA,NA,NA,NA,NA,75.13,53.48,3.55,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-25.csv,Mito 38,39,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.17,2497.44,950.51,2538812.25,187.58,NA,NA,NA,NA,NA,78.99,50.47,3.01,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-35.csv,ROIs 1,1,235.84,576,1678,807.15,160000000,78.81,207,870,328.94,65154044,60.48,283.72,21956.73,801.85,159000000,232.52,57.41,9134.01,334.8,66314000,267.11,NA,NA,NA,GTY027 25C 10,ROIs,Object,5,NA,685.37
GTY027 25C 10 03 m-35.csv,Mito 6,7,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677.41,1061.11,899.47,292326.84,71.22,NA,NA,NA,NA,NA,76.26,54.12,1.18,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-35.csv,Mito 19,20,3.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627.37,2162.76,979.33,3129939.25,135.63,NA,NA,NA,NA,NA,76.73,51.49,2.31,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-35.csv,Mito 28,29,0.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565.37,1349.83,938.58,325686.25,173.29,NA,NA,NA,NA,NA,76.2,55.19,2.73,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-35.csv,Mito 38,39,0.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522.39,1386.31,816.69,590470.31,135.38,NA,NA,NA,NA,NA,75.13,53.48,3.56,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-35.csv,Mito 46,47,3.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.17,2717.22,947.18,3040448,198.81,NA,NA,NA,NA,NA,78.99,50.47,3.02,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-50.csv,ROIs 1,1,235.84,576,1678,807.15,160000000,78.81,207,870,328.94,65154044,60.48,283.72,21956.73,801.85,159000000,232.52,57.41,9134.01,334.8,66314000,267.11,NA,NA,NA,GTY027 25C 10,ROIs,Object,13,NA,685.37
GTY027 25C 10 03 m-50.csv,Mito 5,6,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677.41,1068.59,895.58,462118.22,72.71,NA,NA,NA,NA,NA,76.25,54.12,1.2,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-50.csv,Mito 19,20,0.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.41,1349.83,921.43,482831.94,168.42,NA,NA,NA,NA,NA,76.19,55.18,2.68,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-50.csv,Mito 27,28,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497.63,1386.31,810.18,810179.44,135.59,NA,NA,NA,NA,NA,75.11,53.45,3.55,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-50.csv,Mito 49,50,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513.96,3111.3,931.84,4303253,209.48,NA,NA,NA,NA,NA,79,50.44,3.1,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-50.csv,Mito 54,55,0.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733.23,1266.6,1051.94,151478.7,108.88,NA,NA,NA,NA,NA,77.62,51.88,5.88,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-50.csv,Mito 61,62,0.0167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.32,1103.61,1017.63,14246.77,65.01,NA,NA,NA,NA,NA,79.64,49.66,5.89,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-50.csv,Mito 62,63,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840.18,1138.39,975.04,34126.52,86.21,NA,NA,NA,NA,NA,79.05,49.85,6,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-50.csv,Mito 63,64,0.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743.5,1287.4,1034.4,400313.94,96.25,NA,NA,NA,NA,NA,78.29,50.75,5.82,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-50.csv,Mito 64,65,0.0226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1012.79,1265.95,1073.35,20393.57,68.01,NA,NA,NA,NA,NA,76.53,50.92,6,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-50.csv,Mito 65,66,0.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,968.28,1152.45,1048.66,11535.31,62.34,NA,NA,NA,NA,NA,78.86,51.2,6,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-50.csv,Mito 66,67,0.0167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949.3,1181.88,1052.36,14733.04,64.07,NA,NA,NA,NA,NA,78.12,51.86,6,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-50.csv,Mito 67,68,5.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592.9,2162.76,964.29,4746222,142.19,NA,NA,NA,NA,NA,76.69,51.51,2.64,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 03 m-50.csv,Mito 68,69,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,919.37,1190.22,1054.25,36898.63,77.73,NA,NA,NA,NA,NA,75.43,53.22,6,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 04 m-25.csv,ROIs 1,1,260.75,591,1316,810.77,178000000,74.92,203,610,289.79,63460851,30.78,386.98,8677.16,810.25,177000000,164.93,100.72,3947.11,291.69,63877676,120.99,NA,NA,NA,GTY027 25C 10,ROIs,Object,7,NA,685.37
GTY027 25C 10 04 m-25.csv,Mito 6,7,0.0333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,870.59,1064.36,956.69,26787.35,42.89,NA,NA,NA,NA,NA,61.8,28.25,1.1,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 04 m-25.csv,Mito 7,8,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549.81,1620.32,966.59,896999.31,163.37,NA,NA,NA,NA,NA,63.22,29.54,2.66,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 04 m-25.csv,Mito 9,10,0.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824.13,1118.15,962.87,65474.91,72.69,NA,NA,NA,NA,NA,60.74,29.28,1.21,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 04 m-25.csv,Mito 18,19,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727.43,1420.75,1074.66,451358.87,113.11,NA,NA,NA,NA,NA,65.72,28.04,2.4,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 04 m-25.csv,Mito 19,20,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,645.12,1822.71,1038.12,733953.63,159.74,NA,NA,NA,NA,NA,65.7,29.54,2.44,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 04 m-25.csv,Mito 25,26,0.467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612.34,1950.3,1108.89,434685.66,202.68,NA,NA,NA,NA,NA,63.58,28.24,3.01,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 04 m-25.csv,Mito 45,46,0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566.13,1235.88,906.19,105117.47,161.44,NA,NA,NA,NA,NA,60.88,28.07,3.62,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 04 m-35.csv,ROIs 1,1,260.75,591,1316,810.77,178000000,74.92,203,610,289.79,63460851,30.78,386.98,8677.16,810.25,177000000,164.93,100.72,3947.11,291.69,63877676,120.99,NA,NA,NA,GTY027 25C 10,ROIs,Object,7,NA,685.37
GTY027 25C 10 04 m-35.csv,Mito 9,10,0.0905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783.63,1082.1,956.5,72694.09,61,NA,NA,NA,NA,NA,61.85,28.27,1.16,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 04 m-35.csv,Mito 10,11,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549.81,1861.06,965.77,1153132.63,167.39,NA,NA,NA,NA,NA,63.2,29.49,2.61,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 04 m-35.csv,Mito 12,13,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820.38,1118.15,956.71,88974.1,69.5,NA,NA,NA,NA,NA,60.74,29.28,1.21,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 04 m-35.csv,Mito 22,23,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,676.36,1420.75,1062.74,551562.63,118.57,NA,NA,NA,NA,NA,65.71,28.05,2.4,GTY027 25C 10,Mito,Object,NA,1,685.37
GTY027 25C 10 04 m-35.csv,Mito 23,24,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637.36,1822.71,1034.07,955477.38,161.38,NA,NA,NA,NA,NA,65.72,29.54,2.42,GTY027 25C 10,Mito,Object,NA,1,685.37
