filename,ItemName,CellMin,CellMean,CellSD,ExtracellularBackground,RawMitoMean,MitoVolume_um3,RawMitoSD,MitoMeanCorr,CellMeanCorr,MitoLoc,MitoThresh,Temp
PSY109 25C 13 05 m-50.csv,PSY109 25C 13,307.04,615.29,344.27,542.28,751.9249612403102,3.87,358.89341085271315,209.64496124031018,73.00999999999999,2.8714554340543788,-50,25
PSY109 25C 13 08 m-25.csv,PSY109 25C 13,86.09,610.5,534.99,542.28,725.6397710109624,4.1049999999999995,154.04846285018272,183.3597710109624,68.22000000000003,2.687771489460016,-25,25
PSY109 25C 13 08 m-35.csv,PSY109 25C 13,86.09,610.5,534.99,542.28,723.7540551605257,4.641,155.5255569920276,181.47405516052572,68.22000000000003,2.6601298029980307,-35,25
PSY109 25C 13 08 m-50.csv,PSY109 25C 13,86.09,610.5,534.99,542.28,717.2678661013956,5.661,159.69208443737855,174.98786610139564,68.22000000000003,2.565052273547282,-50,25
PSY109 25C 13 09 m-25.csv,PSY109 25C 13,314.5,585.33,124.37,542.28,724.4799124343258,3.426,183.95861646234678,182.19991243432582,43.05000000000007,4.232286003120222,-25,25
PSY109 25C 13 09 m-35.csv,PSY109 25C 13,314.5,585.33,124.37,542.28,722.8988443993917,3.946,205.27719716168272,180.61884439939172,43.05000000000007,4.195559684074134,-35,25
PSY109 25C 13 09 m-50.csv,PSY109 25C 13,314.5,585.33,124.37,542.28,712.1984844892314,5.061,194.70049199762892,169.91848448923145,43.05000000000007,3.947003124023953,-50,25
PSY109 25C 14 01 m-25.csv,PSY109 25C 14,255.41,586.38,108.59,539.38,724.1778753094757,4.443,142.3078775602071,184.79787530947567,47,3.9318696874356527,-25,25
PSY109 25C 14 01 m-35.csv,PSY109 25C 14,255.41,586.38,108.59,539.38,718.3379333986288,5.1049999999999995,143.48531047992168,178.95793339862882,47,3.8076156042261453,-35,25
PSY109 25C 14 01 m-50.csv,PSY109 25C 14,255.41,586.38,108.59,539.38,709.763510952307,6.437,143.0991564393351,170.383510952307,47,3.6251810840916385,-50,25
PSY109 25C 14 02 m-25.csv,PSY109 25C 14,248.24,579.71,110.56,539.38,715.7123097170432,4.559,99.70452292169335,176.33230971704324,40.33000000000004,4.3722367894134155,-25,25
PSY109 25C 14 02 m-35.csv,PSY109 25C 14,248.24,579.71,110.56,539.38,715.641114200964,5.394,104.25090100111234,176.26111420096402,40.33000000000004,4.370471465434263,-35,25
PSY109 25C 14 02 m-50.csv,PSY109 25C 14,248.24,579.71,110.56,539.38,711.5948075038499,7.143,108.48396752064959,172.2148075038499,40.33000000000004,4.270141520055783,-50,25
PSY109 25C 14 03 m-25.csv,PSY109 25C 14,95.75,628.76,327.39,539.38,820.7885230436128,6.466,399.6734225177853,281.40852304361283,89.38,3.1484506941554358,-25,25
PSY109 25C 14 03 m-35.csv,PSY109 25C 14,95.75,628.76,327.39,539.38,813.8583950617283,7.29,396.5073621399177,274.4783950617283,89.38,3.0709151383053066,-35,25
