filename,RawCellIntDen,RawCellMean,CellVolume_um3,ItemName,RawMitoIntDen,RawMitoMean,MitoVolume_um3,ExtracellularBackground,CellIntDenCorr,MitoIntDenCorr,FractionInMito,MitoMeanCorr,MitoThresh,Temp
PSY109 36C 12 05 m-25.csv,156000000,568.32,326.81,PSY109 36C 12,2887394.86,650.1700415800416,5.291,507.52,16687703.031830035,633880.3812883178,0.037984879050115994,142.6500415800416,-25,36
PSY109 36C 12 05 m-35.csv,156000000,568.32,326.81,PSY109 36C 12,3323042.64,649.4090852356709,6.0889999999999995,507.52,16687703.031830035,725592.2062652222,0.04348065188367935,141.8890852356709,-35,36
PSY109 36C 12 05 m-50.csv,156000000,568.32,326.81,PSY109 36C 12,4236261.47,648.2393218597483,7.786,507.52,16687703.031830035,920165.1465524485,0.05514031168923191,140.71932185974833,-50,36
PSY109 36C 13 01 m-25.csv,221000000,575.71,457.89,PSY109 36C 13,6034549.4399999995,692.5830288415164,10.366999999999999,511.92,24530782.816830445,1572968.5227177285,0.06412223101329334,180.66302884151634,-25,36
PSY109 36C 13 01 m-35.csv,221000000,575.71,457.89,PSY109 36C 13,6808732.359999999,688.0117985061959,11.782,511.92,24530782.816830445,1742431.8216175355,0.07103042062000818,176.09179850619586,-35,36
PSY109 36C 13 01 m-50.csv,221000000,575.71,457.89,PSY109 36C 13,8519127.06,677.7287357166723,14.965,511.92,24530782.816830445,2083923.5155790718,0.08495136625437417,165.8087357166723,-50,36
PSY109 36C 13 02 m-25.csv,122000000,570.92,254.97,PSY109 36C 13,2606507.14,659.6879664258395,4.7059999999999995,511.92,12633938.019652294,584022.8856974891,0.04622651185948769,147.76796642583946,-25,36
PSY109 36C 13 02 m-35.csv,122000000,570.92,254.97,PSY109 36C 13,3016956.16,657.2806578947368,5.472,511.92,12633938.019652294,668021.7687074828,0.05287518172626494,145.3606578947368,-35,36
PSY109 36C 13 02 m-50.csv,122000000,570.92,254.97,PSY109 36C 13,3898687.52,653.2596793248945,7.11,511.92,12633938.019652294,843978.432854623,0.06680248324329285,141.33967932489446,-50,36
PSY109 36C 13 03 m-25.csv,95789272,581.96,195.99,PSY109 36C 13,2294688.18,734.5103791927384,3.7237,511.92,11528629.881582266,696111.3588645331,0.06038110044426148,222.59037919273834,-25,36
PSY109 36C 13 03 m-35.csv,95789272,581.96,195.99,PSY109 36C 13,2611194.34,730.62155774186,4.269,511.92,11528629.881582266,784107.6257663561,0.0680139473485066,218.70155774185997,-35,36
PSY109 36C 13 03 m-50.csv,95789272,581.96,195.99,PSY109 36C 13,3316687.07,720.7073432071676,5.469,511.92,11528629.881582266,958980.4148820017,0.08318251385743897,208.78734320716757,-50,36
PSY109 36C 13 04 m-25.csv,87662120,583.01,179.03,PSY109 36C 13,1894770.69,654.2660382830626,3.448,511.92,10688874.359620389,412202.18358948495,0.03856366626842119,142.34603828306257,-25,36
PSY109 36C 13 04 m-35.csv,87662120,583.01,179.03,PSY109 36C 13,2188264.35,653.9991716867469,3.984,511.92,10688874.359620389,475387.1000251948,0.04447494507195966,142.07917168674686,-35,36
PSY109 36C 13 04 m-50.csv,87662120,583.01,179.03,PSY109 36C 13,2793994.85,660.8184187524831,5.034,511.92,10688874.359620389,629507.550180566,0.05889371780424995,148.8984187524831,-50,36
PSY109 36C 13 05 m-25.csv,117000000,589.93,236.77,PSY109 36C 13,3530290.55,711.8848435120962,5.911,511.92,15512242.966322318,992686.814478878,0.06399376393433494,199.96484351209614,-25,36
PSY109 36C 13 05 m-35.csv,117000000,589.93,236.77,PSY109 36C 13,4038687.8899999997,708.8884762746833,6.786,511.92,15512242.966322318,1122556.5465692454,0.07236584348287732,196.96847627468327,-35,36
PSY109 36C 13 05 m-50.csv,117000000,589.93,236.77,PSY109 36C 13,5145792.88,703.5545080433111,8.7091,511.92,15512242.966322318,1401666.3256907705,0.09035871399989302,191.6345080433111,-50,36
PSY109 36C 13 06 m-25.csv,134000000,576.75,276.23,PSY109 36C 13,4139868.11,703.1025252525252,7.0092,511.92,15039884.85764676,1125419.1282438897,0.07482897235557562,191.18252525252518,-25,36
PSY109 36C 13 06 m-35.csv,134000000,576.75,276.23,PSY109 36C 13,4800516.61,696.325519426705,8.2052,511.92,15039884.85764676,1270751.7997816408,0.08449212289916899,184.40551942670498,-35,36
PSY109 36C 13 06 m-50.csv,134000000,576.75,276.23,PSY109 36C 13,6184903.71,684.3245867807009,10.757,511.92,15039884.85764676,1557534.3411438642,0.10356025700236421,172.40458678070087,-50,36
PSY109 36C 13 07 m-25.csv,128000000,586.97,260.4,PSY109 36C 13,3441695.77,896.7869762305655,4.5731,511.92,16413051.146384481,1478151.6494499028,0.0900595286194252,384.8669762305655,-25,36
PSY109 36C 13 07 m-35.csv,128000000,586.97,260.4,PSY109 36C 13,3929306.82,870.6420457930006,5.372000000000001,511.92,16413051.146384481,1618421.793902746,0.09860578508336988,358.72204579300063,-35,36
PSY109 36C 13 07 m-50.csv,128000000,586.97,260.4,PSY109 36C 13,5021605.67,848.1841897065078,7.053,511.92,16413051.146384481,1991829.4532627861,0.12135643979282625,336.2641897065078,-50,36
PSY109 36C 14 01 m-25.csv,176000000,588.2,356.77,PSY109 36C 14,1835815.98,718.8102959552779,3.041,517.12,21297733.77005124,515108.91912320483,0.02418609062751776,201.69029595527786,-25,36
PSY109 36C 14 01 m-35.csv,176000000,588.2,356.77,PSY109 36C 14,2143661.28,715.5347007540718,3.5673,517.12,21297733.77005124,594444.2445620225,0.027911150124241238,198.41470075407176,-35,36
PSY109 36C 14 01 m-50.csv,176000000,588.2,356.77,PSY109 36C 14,2881026.1199999996,711.0200298334299,4.8268,517.12,21297733.77005124,786022.2255815903,0.036906378587889505,193.90002983342993,-50,36
PSY109 36C 14 02 m-25.csv,121000000,573.57,250.95,PSY109 36C 14,2207954.89,666.4339071772762,3.943,517.12,11897310.405643748,494452.62114722433,0.041560033678928805,149.31390717727618,-25,36
PSY109 36C 14 02 m-35.csv,121000000,573.57,250.95,PSY109 36C 14,2481075.73,663.223403672608,4.4546,517.12,11897310.405643748,546596.3063744013,0.0459428465542188,146.103403672608,-35,36
PSY109 36C 14 02 m-50.csv,121000000,573.57,250.95,PSY109 36C 14,3139258.0500000003,658.7741456454341,5.6768,517.12,11897310.405643748,675352.5270849084,0.05676514304985607,141.65414564543414,-50,36
PSY109 36C 14 03 m-25.csv,148000000,587.23,300.26,PSY109 36C 14,2156111.84,730.1559938047061,3.5188,517.12,17679708.238851096,629571.7267153773,0.035609848206199224,213.0359938047061,-25,36
PSY109 36C 14 03 m-35.csv,148000000,587.23,300.26,PSY109 36C 14,2541734.07,729.167896132064,4.1495,517.12,17679708.238851096,738970.9792558996,0.041797690848314646,212.047896132064,-35,36
PSY109 36C 14 03 m-50.csv,148000000,587.23,300.26,PSY109 36C 14,3466909.57,731.5779152632512,5.641,517.12,17679708.238851096,1016004.9550684469,0.05746729195653691,214.45791526325115,-50,36
PSY109 36C 14 04 m-25.csv,92630168,554.42,198.94,PSY109 36C 14,2705875.47,639.978386327504,5.032,517.12,6232016.460905342,519210.044511632,0.08331333008645567,122.85838632750404,-25,36
