filename,RawCellIntDen,RawCellMean,CellVolume_um3,ItemName,RawMitoIntDen,RawMitoMean,MitoVolume_um3,ExtracellularBackground,CellIntDenCorr,MitoIntDenCorr,FractionInMito,MitoMeanCorr,MitoThresh,Temp
GTY030 clump 36C 10 02 m-35.csv,193000000,562.34,409.65,GTY030 clump 36C 10,13485923.59,844.1163253686618,19.0215,482.47,27478580.246913582,5777320.549256739,0.21024814591378507,361.6463253686618,-35,36
GTY030 clump 36C 10 02 m-50.csv,193000000,562.34,409.65,GTY030 clump 36C 10,19358976.7,775.015054312562,29.7445,482.47,27478580.246913582,7307975.44973545,0.2659517116265964,292.545054312562,-50,36
GTY030 clump 36C 10 03 m-25.csv,179000000,534.37,399.03,GTY030 clump 36C 10,3680208.33,753.9809762228612,5.8081,482.47,17392842.02569916,1324399.849668262,0.07614625877193429,271.51097622286113,-25,36
GTY030 clump 36C 10 03 m-35.csv,179000000,534.37,399.03,GTY030 clump 36C 10,4425675.33,741.9382220437832,7.0986,482.47,17392842.02569916,1546872.5296044336,0.08893730692884,259.46822204378316,-35,36
GTY030 clump 36C 10 03 m-50.csv,179000000,534.37,399.03,GTY030 clump 36C 10,6217355.33,716.9499225181597,10.325000000000001,482.47,17392842.02569916,2033262.1147224312,0.1169022355126403,234.4799225181597,-50,36
GTY030 clump 36C 10 04 m-25.csv,171000000,558.4,364.22,GTY030 clump 36C 10,7628943.92,893.3232368589271,10.1685,482.47,23226022.17183168,3508659.728730998,0.15106589078289395,410.85323685892706,-25,36
GTY030 clump 36C 10 04 m-35.csv,171000000,558.4,364.22,GTY030 clump 36C 10,8940210.55,873.0675307011427,12.190100000000001,482.47,23226022.17183168,3998843.5029814388,0.17217082948586873,390.59753070114266,-35,36
GTY030 clump 36C 10 04 m-50.csv,171000000,558.4,364.22,GTY030 clump 36C 10,12514383.72,810.5708874683785,18.3815,482.47,23226022.17183168,5065076.394557822,0.21807765260384118,328.10088746837846,-50,36
GTY030 clump 36C 10 05 m-25.csv,199000000,549.36,430.66,GTY030 clump 36C 10,6166989.85,777.2497533347449,9.446,482.47,24193203.493743174,2338531.578063324,0.09666068318187433,294.7797533347449,-25,36
GTY030 clump 36C 10 05 m-35.csv,199000000,549.36,430.66,GTY030 clump 36C 10,7252815.31,765.8360430353486,11.2791,482.47,24193203.493743174,2684231.070798689,0.11094979924807737,283.3660430353485,-35,36
GTY030 clump 36C 10 05 m-50.csv,199000000,549.36,430.66,GTY030 clump 36C 10,9701855.93,739.7490994936011,15.620099999999999,482.47,24193203.493743174,3375094.70227597,0.13950590309996913,257.27909949360105,-50,36
GTY030 clump 36C 11 01 m-25.csv,196000000,525.35,443.28,GTY030 clump 36C 11,1141043.35,622.5134548205199,2.1813000000000002,475.52,18550972.03325776,269284.3058704964,0.014515913526672867,146.9934548205199,-25,36
GTY030 clump 36C 11 01 m-35.csv,196000000,525.35,443.28,GTY030 clump 36C 11,1764733.47,617.8857796814743,3.3969,475.52,18550972.03325776,406149.59015705064,0.021893709366221613,142.36577968147435,-35,36
GTY030 clump 36C 11 01 m-50.csv,196000000,525.35,443.28,GTY030 clump 36C 11,3299653.35,611.3956325877105,6.4331,475.52,18550972.03325776,734107.2747123542,0.03957244253272892,135.87563258771047,-50,36
GTY030 clump 36C 11 02 m-25.csv,177000000,554.51,379.32,GTY030 clump 36C 11,3460328.07,728.1989043469038,5.6569,475.52,25163758.125472415,1200452.9218106996,0.04770562949401115,252.67890434690378,-25,36
GTY030 clump 36C 11 02 m-35.csv,177000000,554.51,379.32,GTY030 clump 36C 11,4301579.149999999,718.0048924128656,7.1384,475.52,25163758.125472415,1453728.1901402534,0.057770710674122,242.48489241286563,-35,36
GTY030 clump 36C 11 02 m-50.csv,177000000,554.51,379.32,GTY030 clump 36C 11,6244332.16,699.4136829245372,10.641,475.52,25163758.125472415,2000884.0849920218,0.0795145174665542,223.8936829245372,-50,36
GTY030 clump 36C 11 03 m-25.csv,264000000,573.02,549.28,GTY030 clump 36C 11,9658706.68,711.1253471406491,16.175,475.52,44977576.21567145,3200568.144788779,0.07115919562765614,235.6053471406491,-25,36
GTY030 clump 36C 11 03 m-35.csv,264000000,573.02,549.28,GTY030 clump 36C 11,11118389.23,705.3126025354212,18.774,475.52,44977576.21567145,3623184.950029393,0.08055536235780918,229.79260253542122,-35,36
GTY030 clump 36C 11 03 m-50.csv,264000000,573.02,549.28,GTY030 clump 36C 11,14196454.58,692.7526050971072,24.406000000000002,475.52,44977576.21567145,4452657.226841354,0.09899726933906952,217.23260509710724,-50,36
GTY030 clump 36C 11 04 m-25.csv,110000000,546.28,240.27,GTY030 clump 36C 11,893080.0700000001,629.3716824644549,1.688,475.52,14278579.994960947,218108.37322583346,0.01527521457335436,153.85168246445494,-25,36
GTY030 clump 36C 11 04 m-35.csv,110000000,546.28,240.27,GTY030 clump 36C 11,1118691.33,628.1237765205092,2.121,475.52,14278579.994960947,271833.88762912573,0.019037879657855236,152.6037765205092,-35,36
GTY030 clump 36C 11 04 m-50.csv,110000000,546.28,240.27,GTY030 clump 36C 11,1576011.5,626.15,3,475.52,14278579.994960947,379516.2509448223,0.026579411333532983,150.63,-50,36
GTY030 clump 36C 13 01 m-25.csv,123000000,530.07,276.15,GTY030 clump 36C 13,1674165.56,712.7337217105733,2.8014,482.72,10981525.573192244,541161.0313261106,0.04927922151792606,230.01372171057324,-25,36
GTY030 clump 36C 13 01 m-35.csv,123000000,530.07,276.15,GTY030 clump 36C 13,2088084.71,707.6087433527656,3.5164999999999997,482.72,10981525.573192244,664165.0004199211,0.06048021251630647,224.88874335276557,-35,36
GTY030 clump 36C 13 01 m-50.csv,123000000,530.07,276.15,GTY030 clump 36C 13,2950937.66,696.284851602691,5.054,482.72,10981525.573192244,906489.2584194172,0.08254675112102004,213.56485160269096,-50,36
GTY030 clump 36C 13 02 m-25.csv,146000000,552.04,315.01,GTY030 clump 36C 13,1136498.27,775.781400481541,1.7444,482.72,18339206.517174754,429340.9817754263,0.0234110991319797,293.061400481541,-25,36
GTY030 clump 36C 13 02 m-35.csv,146000000,552.04,315.01,GTY030 clump 36C 13,1591639.16,775.2887862548578,2.4445,482.72,18339206.517174754,600641.9736289576,0.032751797252866616,292.56878625485774,-35,36
GTY030 clump 36C 13 02 m-50.csv,146000000,552.04,315.01,GTY030 clump 36C 13,2682396.03,775.1359082631183,4.1183000000000005,482.72,18339206.517174754,1011385.2649701856,0.05514880177738434,292.41590826311824,-50,36
GTY030 clump 36C 13 03 m-25.csv,137000000,547.62,297.78,GTY030 clump 36C 13,2414355,787.72,3.65,482.72,16230723.104056431,934954.2286050222,0.05760397873902215,305,-25,36
GTY030 clump 36C 13 03 m-35.csv,137000000,547.62,297.78,GTY030 clump 36C 13,2886914.5,777.93,4.42,482.72,16230723.104056431,1095849.6682623662,0.06751699608432653,295.2099999999999,-35,36
GTY030 clump 36C 13 03 m-50.csv,137000000,547.62,297.78,GTY030 clump 36C 13,3864056.75,754.55,6.1,482.72,16230723.104056431,1392595.1121189212,0.08579994268837472,271.8299999999999,-50,36
GTY030 clump 36C 13 04 m-25.csv,205000000,561.54,434.43,GTY030 clump 36C 13,6504636.87,893.1757061970987,8.6718,482.72,28757682.539682515,2989325.432938608,0.10394875973798165,410.4557061970987,-25,36
GTY030 clump 36C 13 04 m-35.csv,205000000,561.54,434.43,GTY030 clump 36C 13,7546838.34,879.1808610399014,10.2202,482.72,28757682.539682515,3402964.0480389684,0.11833234626410676,396.4608610399014,-35,36
GTY030 clump 36C 13 04 m-50.csv,205000000,561.54,434.43,GTY030 clump 36C 13,9840884.92,856.6253658893194,13.679,482.72,28757682.539682515,4295499.706055261,0.1493687712884351,373.90536588931934,-50,36
GTY030 clump 36C 14 01 m-25.csv,231000000,525.36,524.35,GTY030 clump 36C 14,8853247.56,604.2710292853459,17.448999999999998,480.68,19675785.67229361,1811152.994037121,0.09204984360992963,123.59102928534588,-25,36
GTY030 clump 36C 14 01 m-35.csv,231000000,525.36,524.35,GTY030 clump 36C 14,10950912.63,592.3921693489409,22.0149,480.68,19675785.67229361,2065450.7743344244,0.10497424645374552,111.7121693489409,-35,36
GTY030 clump 36C 14 01 m-50.csv,231000000,525.36,524.35,GTY030 clump 36C 14,18735602.34,566.3055102574386,39.3958,480.68,19675785.67229361,2833027.1915679863,0.1439854671499753,85.62551025743863,-50,36
GTY030 clump 36C 14 02 m-25.csv,173000000,532.95,386.95,GTY030 clump 36C 14,6237836.71,597.7787386531899,12.426400000000001,480.68,16986542.7899555,1222067.4947509854,0.07194327355850301,117.09873865318986,-25,36
GTY030 clump 36C 14 02 m-35.csv,173000000,532.95,386.95,GTY030 clump 36C 14,7585790.62,591.3396063899437,15.274,480.68,16986542.7899555,1419513.58696565,0.08356695088096669,110.65960638994369,-35,36
GTY030 clump 36C 14 02 m-50.csv,173000000,532.95,386.95,GTY030 clump 36C 14,14248749.3,566.6617602971236,29.9404,480.68,16986542.7899555,2162029.307130258,0.12727894862801106,85.98176029712357,-50,36
GTY030 clump 36C 14 03 m-25.csv,96440576,522.22,219.89,GTY030 clump 36C 14,457758.49,575.7942308912149,0.9459000000000001,480.68,7671311.497438484,75559.37767699684,0.00984960364368293,95.11423089121485,-25,36
GTY030 clump 36C 14 03 m-35.csv,96440576,522.22,219.89,GTY030 clump 36C 14,737067.8999999999,574.9261729524804,1.5299,480.68,7671311.497438484,121094.49903418141,0.015785371129123864,94.24617295248044,-35,36
GTY030 clump 36C 14 03 m-50.csv,96440576,522.22,219.89,GTY030 clump 36C 14,1495492.19,572.7619061395051,3.1109999999999998,480.68,7671311.497438484,240586.89006466803,0.03136189817673315,92.08190613950507,-50,36
GTY030 clump 36C 14 04 m-25.csv,214000000,527.28,483.29,GTY030 clump 36C 14,4483854.77,604.215481498246,8.837,480.68,18914347.862601817,916841.3958175865,0.048473328421245805,123.53548149824604,-25,36
GTY030 clump 36C 14 04 m-35.csv,214000000,527.28,483.29,GTY030 clump 36C 14,5529557.63,594.572843730252,11.077,480.68,18914347.862601817,1059537.2721928286,0.05601764754933935,113.89284373025197,-35,36
GTY030 clump 36C 14 04 m-50.csv,214000000,527.28,483.29,GTY030 clump 36C 14,9279124.05,570.9905696774894,19.351300000000002,480.68,18914347.862601817,1467730.6853111614,0.07759879938621704,90.31056967748935,-50,36
GTY030 clump 36C 15 01 m-25.csv,176000000,530.97,394,GTY030 clump 36C 15,8473100.12,654.0007252851279,15.4229,483.54,15694482.237339381,2207943.831359704,0.14068280800666969,170.46072528512792,-25,36
GTY030 clump 36C 15 01 m-35.csv,176000000,530.97,394,GTY030 clump 36C 15,9681050.27,647.6824938882176,17.7935,483.54,15694482.237339381,2452901.2051734263,0.15629067388649684,164.14249388821753,-35,36
GTY030 clump 36C 15 01 m-50.csv,176000000,530.97,394,GTY030 clump 36C 15,13758708.06,620.4860966696206,26.4054,483.54,15694482.237339381,3036966.877467035,0.1935053881702235,136.94609666962054,-50,36
GTY030 clump 36C 15 03 m-25.csv,122000000,511.58,284.58,GTY030 clump 36C 15,957190.7,604.2870526762506,1.8851,483.54,6701623.58276643,191165.0869236583,0.028525190136797468,120.74705267625058,-25,36
GTY030 clump 36C 15 03 m-35.csv,122000000,511.58,284.58,GTY030 clump 36C 15,1245243.23,603.6030916496945,2.455,483.54,6701623.58276643,247547.56865709246,0.03693844716878366,120.06309164969451,-35,36
GTY030 clump 36C 15 03 m-50.csv,122000000,511.58,284.58,GTY030 clump 36C 15,1874871.2699999998,597.4922698072804,3.736,483.54,6701623.58276643,357542.353237591,0.05335160186511065,113.9522698072804,-50,36
GTY030 clump 36C 15 04 m-25.csv,245000000,515.49,566.71,GTY030 clump 36C 15,4252412.72,625.8152188735178,8.096,483.54,15206504.157218438,967380.6769127401,0.06361624387243074,142.27521887351776,-25,36
GTY030 clump 36C 15 04 m-35.csv,245000000,515.49,566.71,GTY030 clump 36C 15,5104927.07,619.7593950519081,9.8058,483.54,15206504.157218438,1121810.8205257412,0.07377177613785903,136.21939505190807,-35,36
GTY030 clump 36C 15 04 m-50.csv,245000000,515.49,566.71,GTY030 clump 36C 15,7109328.28,609.1367486053625,13.8925,483.54,15206504.157218438,1465400.881834214,0.09636671694451199,125.5967486053625,-50,36
GTY030 clump 36C 15 05 m-25.csv,206000000,516.14,474.34,GTY030 clump 36C 15,2366260.6,627.4876960598704,4.4897,483.54,12986885.02561517,542774.8139749726,0.04179407247422383,143.94769605987034,-25,36
GTY030 clump 36C 15 05 m-35.csv,206000000,516.14,474.34,GTY030 clump 36C 15,2928589.4499999997,623.1084595155463,5.589799999999999,483.54,12986885.02561517,655211.0313261112,0.050451746514563044,139.5684595155463,-35,36
GTY030 clump 36C 15 05 m-50.csv,206000000,516.14,474.34,GTY030 clump 36C 15,4275040.06,613.529618118299,8.301,483.54,12986885.02561517,906226.4382296129,0.06978012328916311,129.989618118299,-50,36
GTY030 clump 36C 17 01 m-25.csv,170000000,527.07,383.25,GTY030 clump 36C 17,6755901.84,682.1494817642069,11.79,474.83,16814462.08112877,2052823.2888217012,0.12208676548300815,207.31948176420696,-25,36
GTY030 clump 36C 17 01 m-35.csv,170000000,527.07,383.25,GTY030 clump 36C 17,7854103.08,675.2805959690818,13.843,474.83,16814462.08112877,2330425.4640127653,0.13859649227959853,200.4505959690818,-35,36
GTY030 clump 36C 17 01 m-50.csv,170000000,527.07,383.25,GTY030 clump 36C 17,10531343.85,657.7429966153281,19.0565,474.83,16814462.08112877,2927422.1214411696,0.17410144358567844,182.91299661532815,-50,36
GTY030 clump 36C 17 02 m-25.csv,93902288,524.77,213.07,GTY030 clump 36C 17,1264082.69,657.7147658643325,2.285,474.83,8936521.206013268,350963.0385487528,0.03927289271272521,182.88476586433256,-25,36
GTY030 clump 36C 17 02 m-35.csv,93902288,524.77,213.07,GTY030 clump 36C 17,1504187.11,654.5770618368093,2.733,474.83,8936521.206013268,412571.36138405977,0.046166886629938945,179.74706183680934,-35,36
GTY030 clump 36C 17 02 m-50.csv,93902288,524.77,213.07,GTY030 clump 36C 17,2061527.3699999999,647.4621929362152,3.794,474.83,8936521.206013268,550068.4807256239,0.061552864704835036,172.63219293621518,-50,36
GTY030 clump 36C 17 03 m-25.csv,93432448,539.29,206.29,GTY030 clump 36C 17,1022251.07,669.0068844909819,1.8241,474.83,11167761.316872424,297470.4417569497,0.026636532901856243,194.17688449098188,-25,36
