filename,ID,Item Name,Name,Population,Type,Voxel Count,Volume (µm³),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))",Number of contained Mito,Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Compartment ROIs ID,ExtracellularBackground
PSY109 36C 4 03 m-25.csv,4,PSY109 36C 4,Mito 3,Mito,Object,267,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.09,927.42,740.52,197718.88,78.99,NA,51.52,21.74,1.53,1,516.22
PSY109 36C 4 03 m-25.csv,20,PSY109 36C 4,Mito 19,Mito,Object,270,0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.3,1096.69,805.79,217562.84,153.02,NA,54.48,20.68,1.91,1,516.22
PSY109 36C 4 03 m-25.csv,25,PSY109 36C 4,Mito 24,Mito,Object,803,0.956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.74,1226.12,699.36,561586.19,186.15,NA,51.74,18.4,2.85,1,516.22
PSY109 36C 4 03 m-25.csv,26,PSY109 36C 4,Mito 25,Mito,Object,840,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.16,1402.04,747.81,628162.13,181.72,NA,50.52,21.29,2.45,1,516.22
PSY109 36C 4 03 m-25.csv,31,PSY109 36C 4,Mito 30,Mito,Object,997,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.82,1172.56,691.37,689293.13,111.7,NA,53.93,24.27,2.2,1,516.22
PSY109 36C 4 03 m-25.csv,43,PSY109 36C 4,Mito 42,Mito,Object,926,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.83,1361.62,722.21,668768.44,195.57,NA,55.63,24.25,2.92,1,516.22
PSY109 36C 4 03 m-25.csv,48,PSY109 36C 4,Mito 47,Mito,Object,93,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.21,891.47,637.2,59259.42,74.66,NA,54.63,23.9,3.9,1,516.22
PSY109 36C 4 03 m-25.csv,49,PSY109 36C 4,Mito 48,Mito,Object,816,0.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402.92,984.3,585.84,478043.69,106.42,NA,52.75,20.84,3.77,1,516.22
PSY109 36C 4 03 m-35.csv,1,PSY109 36C 4,ROIs 1,ROIs,Object,225057,267.98,225,2364,456.51,103000000,152.71,5.61,30273.28,484.88,109000000,892.32,288.98,2563.25,585.19,132000000,102.56,8,NA,NA,NA,NA,516.22
PSY109 36C 4 03 m-35.csv,12,PSY109 36C 4,Mito 11,Mito,Object,330,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.09,927.42,737.94,243521.05,78.96,NA,51.53,21.74,1.52,1,516.22
PSY109 36C 4 03 m-35.csv,15,PSY109 36C 4,Mito 14,Mito,Object,294,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.19,1096.69,800.86,235452.97,154.02,NA,54.47,20.68,1.91,1,516.22
PSY109 36C 4 03 m-35.csv,19,PSY109 36C 4,Mito 18,Mito,Object,914,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.74,1226.12,701.18,640878.25,183.03,NA,51.73,18.4,2.79,1,516.22
PSY109 36C 4 03 m-35.csv,20,PSY109 36C 4,Mito 19,Mito,Object,939,1.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.5,1402.04,742.43,697141.56,181.56,NA,50.52,21.29,2.45,1,516.22
PSY109 36C 4 03 m-35.csv,25,PSY109 36C 4,Mito 24,Mito,Object,1156,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.39,1172.56,691.26,799100,111.47,NA,53.93,24.27,2.19,1,516.22
PSY109 36C 4 03 m-35.csv,40,PSY109 36C 4,Mito 39,Mito,Object,1050,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.83,1361.62,716.14,751952.13,190.79,NA,55.63,24.23,2.91,1,516.22
PSY109 36C 4 03 m-35.csv,43,PSY109 36C 4,Mito 42,Mito,Object,934,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.74,984.3,583.71,545189.5,104.73,NA,52.74,20.84,3.77,1,516.22
PSY109 36C 4 03 m-35.csv,44,PSY109 36C 4,Mito 43,Mito,Object,104,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,541.21,891.47,636.03,66146.8,74.81,NA,54.63,23.9,3.92,1,516.22
PSY109 36C 4 03 m-50.csv,1,PSY109 36C 4,ROIs 1,ROIs,Object,225057,267.98,225,2364,456.51,103000000,152.71,5.61,30273.28,484.88,109000000,892.32,288.98,2563.25,585.19,132000000,102.56,8,NA,NA,NA,NA,516.22
PSY109 36C 4 03 m-50.csv,4,PSY109 36C 4,Mito 3,Mito,Object,459,0.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546.57,957.22,734.44,337106.91,79.41,NA,51.53,21.73,1.52,1,516.22
PSY109 36C 4 03 m-50.csv,12,PSY109 36C 4,Mito 11,Mito,Object,1173,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.74,1226.12,694.51,814656,175,NA,51.71,18.41,2.7,1,516.22
PSY109 36C 4 03 m-50.csv,14,PSY109 36C 4,Mito 13,Mito,Object,362,0.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.68,1096.69,782.91,283411.63,156.3,NA,54.47,20.68,1.96,1,516.22
PSY109 36C 4 03 m-50.csv,19,PSY109 36C 4,Mito 18,Mito,Object,1187,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.83,1402.04,727.13,863108.25,182.52,NA,50.52,21.29,2.46,1,516.22
PSY109 36C 4 03 m-50.csv,30,PSY109 36C 4,Mito 29,Mito,Object,1486,1.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.2,1172.56,686.08,1019508.44,110.08,NA,53.96,24.29,2.18,1,516.22
PSY109 36C 4 03 m-50.csv,35,PSY109 36C 4,Mito 34,Mito,Object,1311,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.09,1361.62,706.18,925799.69,182.42,NA,55.62,24.21,2.91,1,516.22
PSY109 36C 4 03 m-50.csv,38,PSY109 36C 4,Mito 37,Mito,Object,1220,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.74,984.3,587.79,717108.56,107.86,NA,52.74,20.85,3.76,1,516.22
PSY109 36C 4 03 m-50.csv,40,PSY109 36C 4,Mito 39,Mito,Object,132,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540.75,895.74,638.61,84296.2,76.39,NA,54.63,23.9,3.93,1,516.22
PSY109 36C 4 04 m-25.csv,1,PSY109 36C 4,ROIs 1,ROIs,Object,164514,195.89,245,1888,472.95,77807117,154.09,1e-6,21923.78,507.12,83428032,903.45,299.55,5215.57,582.52,95832496,125.97,4,NA,NA,NA,NA,516.22
PSY109 36C 4 04 m-25.csv,8,PSY109 36C 4,Mito 7,Mito,Object,1544,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.61,1175.99,712.88,1100692.13,111.77,NA,46.8,18.24,2.02,1,516.22
PSY109 36C 4 04 m-25.csv,30,PSY109 36C 4,Mito 29,Mito,Object,1471,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360.83,1398.2,763.11,1122531.25,184.16,NA,49.91,16.41,2.89,1,516.22
PSY109 36C 4 04 m-25.csv,37,PSY109 36C 4,Mito 36,Mito,Object,372,0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.35,1107.73,639.55,237912.39,119.37,NA,45.24,16.67,3.2,1,516.22
PSY109 36C 4 04 m-25.csv,39,PSY109 36C 4,Mito 38,Mito,Object,644,0.767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.51,1181.76,689.95,444324.75,164.03,NA,44.66,18.82,2.88,1,516.22
PSY109 36C 4 04 m-35.csv,1,PSY109 36C 4,ROIs 1,ROIs,Object,164514,195.89,245,1888,472.95,77807117,154.09,1e-6,21923.78,507.12,83428032,903.45,299.55,5215.57,582.52,95832496,125.97,4,NA,NA,NA,NA,516.22
PSY109 36C 4 04 m-35.csv,6,PSY109 36C 4,Mito 5,Mito,Object,1765,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408.61,1175.99,710.36,1253784.38,113.45,NA,46.79,18.24,2.03,1,516.22
PSY109 36C 4 04 m-35.csv,30,PSY109 36C 4,Mito 29,Mito,Object,434,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.15,1107.73,629.58,273237.47,119.88,NA,45.23,16.67,3.17,1,516.22
PSY109 36C 4 04 m-35.csv,32,PSY109 36C 4,Mito 31,Mito,Object,749,0.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.56,1181.76,689.54,516464.19,163.6,NA,44.66,18.82,2.86,1,516.22
PSY109 36C 4 04 m-35.csv,37,PSY109 36C 4,Mito 36,Mito,Object,1678,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.68,1398.2,755.91,1268409.25,183.81,NA,49.89,16.41,2.89,1,516.22
PSY109 36C 4 04 m-50.csv,1,PSY109 36C 4,ROIs 1,ROIs,Object,164514,195.89,245,1888,472.95,77807117,154.09,1e-6,21923.78,507.12,83428032,903.45,299.55,5215.57,582.52,95832496,125.97,4,NA,NA,NA,NA,516.22
PSY109 36C 4 04 m-50.csv,6,PSY109 36C 4,Mito 5,Mito,Object,2327,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370.84,1175.99,701.53,1632449.5,114.54,NA,46.77,18.22,2.02,1,516.22
PSY109 36C 4 04 m-50.csv,13,PSY109 36C 4,Mito 12,Mito,Object,977,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.49,1241.6,681.25,665580.5,163.27,NA,44.64,18.83,2.85,1,516.22
PSY109 36C 4 04 m-50.csv,17,PSY109 36C 4,Mito 16,Mito,Object,2164,2.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.68,1478.56,743.2,1608289.63,182.15,NA,49.86,16.41,2.88,1,516.22
PSY109 36C 4 04 m-50.csv,27,PSY109 36C 4,Mito 26,Mito,Object,550,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.15,1107.73,622.25,342234.88,121.41,NA,45.22,16.67,3.17,1,516.22
PSY109 36C 4 05 m-25.csv,1,PSY109 36C 4,ROIs 1,ROIs,Object,182763,217.62,249,1991,483.88,88435484,140.08,2.14,16842.67,507.17,92691456,765.54,257.27,8454.9,592.9,108000000,175.37,6,NA,NA,NA,NA,516.22
PSY109 36C 4 05 m-25.csv,3,PSY109 36C 4,Mito 2,Mito,Object,48,0.0572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605.15,843.63,723.57,34731.42,60.25,NA,24.8,20.7,0.938,1,516.22
PSY109 36C 4 05 m-25.csv,9,PSY109 36C 4,Mito 8,Mito,Object,88,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607.01,842.35,713.09,62752.02,48.74,NA,25.31,20.2,1.1,1,516.22
PSY109 36C 4 05 m-25.csv,10,PSY109 36C 4,Mito 9,Mito,Object,1756,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.11,1487.97,741.53,1302120.75,172.26,NA,28.32,20.4,2.43,1,516.22
PSY109 36C 4 05 m-25.csv,19,PSY109 36C 4,Mito 18,Mito,Object,95,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.7,1039.66,770.84,73229.35,114.22,NA,24.54,18.29,1.96,1,516.22
PSY109 36C 4 05 m-25.csv,40,PSY109 36C 4,Mito 39,Mito,Object,100,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.29,891.72,597.01,59701,103.63,NA,26.09,20.19,2.93,1,516.22
PSY109 36C 4 05 m-25.csv,42,PSY109 36C 4,Mito 41,Mito,Object,2164,2.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.19,1226.74,678.46,1468189.75,136.41,NA,23.33,21,2.66,1,516.22
PSY109 36C 4 05 m-35.csv,1,PSY109 36C 4,ROIs 1,ROIs,Object,182763,217.62,249,1991,483.88,88435484,140.08,2.14,16842.67,507.17,92691456,765.54,257.27,8454.9,592.9,108000000,175.37,5,NA,NA,NA,NA,516.22
PSY109 36C 4 05 m-35.csv,2,PSY109 36C 4,Mito 1,Mito,Object,213,0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.49,886.43,723.01,154000.89,61.53,NA,25.12,20.38,1.06,1,516.22
PSY109 36C 4 05 m-35.csv,14,PSY109 36C 4,Mito 13,Mito,Object,116,0.138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,568.7,1039.66,761.13,88291.23,110.96,NA,24.54,18.29,1.97,1,516.22
PSY109 36C 4 05 m-35.csv,33,PSY109 36C 4,Mito 32,Mito,Object,111,0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.29,891.72,593.58,65887.49,105.15,NA,26.09,20.19,2.92,1,516.22
PSY109 36C 4 05 m-35.csv,34,PSY109 36C 4,Mito 33,Mito,Object,2047,2.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.11,1609.08,740.28,1515350.38,174.34,NA,28.3,20.4,2.4,1,516.22
PSY109 36C 4 05 m-35.csv,38,PSY109 36C 4,Mito 37,Mito,Object,2509,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390.19,1251.87,674.25,1691682.5,137.44,NA,23.34,20.98,2.63,1,516.22
PSY109 36C 4 05 m-50.csv,1,PSY109 36C 4,ROIs 1,ROIs,Object,182763,217.62,249,1991,483.88,88435484,140.08,2.14,16842.67,507.17,92691456,765.54,257.27,8454.9,592.9,108000000,175.37,4,NA,NA,NA,NA,516.22
PSY109 36C 4 05 m-50.csv,11,PSY109 36C 4,Mito 10,Mito,Object,144,0.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.47,1074.38,747.57,107649.78,118.77,NA,24.54,18.29,1.99,1,516.22
PSY109 36C 4 05 m-50.csv,22,PSY109 36C 4,Mito 21,Mito,Object,2707,3.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.11,1700.67,743.83,2013536.75,182.81,NA,28.28,20.4,2.35,1,516.22
PSY109 36C 4 05 m-50.csv,34,PSY109 36C 4,Mito 33,Mito,Object,3673,4.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.72,1274.95,672.9,2471545.75,134.1,NA,23.55,20.88,2.4,1,516.22
PSY109 36C 4 05 m-50.csv,39,PSY109 36C 4,Mito 38,Mito,Object,143,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342.29,891.72,599.59,85741.96,111.31,NA,26.09,20.18,2.97,1,516.22
PSY109 36C 4 06 m-25.csv,1,PSY109 36C 4,ROIs 1,ROIs,Object,169953,202.36,251,2193,494.92,84112853,167.52,1e-6,23724.92,531.94,90404384,966.11,270.1,9811.01,582.89,99063440,151.33,3,NA,NA,NA,NA,516.22
PSY109 36C 4 06 m-25.csv,7,PSY109 36C 4,Mito 6,Mito,Object,120,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.3,843.32,635.14,76217.05,63.9,NA,25.33,16.17,1.52,1,516.22
PSY109 36C 4 06 m-25.csv,15,PSY109 36C 4,Mito 14,Mito,Object,1057,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480.76,1223.62,745.2,787678.56,138.09,NA,22.72,17.06,1.71,1,516.22
PSY109 36C 4 06 m-25.csv,38,PSY109 36C 4,Mito 37,Mito,Object,2876,3.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.41,1209.91,695.75,2000967.25,133.97,NA,26.93,15.5,2.6,1,516.22
PSY109 36C 4 06 m-35.csv,1,PSY109 36C 4,ROIs 1,ROIs,Object,169953,202.36,251,2193,494.92,84112853,167.52,1e-6,23724.92,531.94,90404384,966.11,270.1,9811.01,582.89,99063440,151.33,2,NA,NA,NA,NA,516.22
PSY109 36C 4 06 m-35.csv,5,PSY109 36C 4,Mito 4,Mito,Object,1210,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455.49,1223.62,744.09,900351.94,137.08,NA,22.73,17.06,1.68,1,516.22
PSY109 36C 4 06 m-35.csv,31,PSY109 36C 4,Mito 30,Mito,Object,3432,4.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.41,1209.91,688.52,2362988.75,132.52,NA,26.85,15.53,2.55,1,516.22
PSY109 36C 4 06 m-50.csv,1,PSY109 36C 4,ROIs 1,ROIs,Object,169953,202.36,251,2193,494.92,84112853,167.52,1e-6,23724.92,531.94,90404384,966.11,270.1,9811.01,582.89,99063440,151.33,3,NA,NA,NA,NA,516.22
PSY109 36C 4 06 m-50.csv,5,PSY109 36C 4,Mito 4,Mito,Object,1573,1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438.31,1223.62,733.8,1154264.38,137.67,NA,22.73,17.06,1.67,1,516.22
PSY109 36C 4 06 m-50.csv,28,PSY109 36C 4,Mito 27,Mito,Object,11,0.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601.18,833.02,737.16,8108.74,66.43,NA,22.91,16.57,2.4,1,516.22
PSY109 36C 4 06 m-50.csv,29,PSY109 36C 4,Mito 28,Mito,Object,4365,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.41,1209.91,679.16,2964519.5,133.12,NA,26.84,15.52,2.53,1,516.22
PSY109 36C 4 07 m-25.csv,1,PSY109 36C 4,ROIs 1,ROIs,Object,166593,198.36,205,1754,400.18,66667700,123.65,0.832,19756.83,427.34,71192528,585.68,299.66,6478,569.69,94906696,146.16,2,NA,NA,NA,NA,516.22
PSY109 36C 4 07 m-25.csv,2,PSY109 36C 4,Mito 1,Mito,Object,90,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.2,792.41,665.02,59851.7,54.97,NA,8.89,20.77,1.08,1,516.22
PSY109 36C 4 07 m-25.csv,16,PSY109 36C 4,Mito 15,Mito,Object,2518,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.48,2974.97,742.63,1869937.75,249.26,NA,10.64,21.53,1.97,1,516.22
PSY109 36C 4 07 m-35.csv,1,PSY109 36C 4,ROIs 1,ROIs,Object,166593,198.36,205,1754,400.18,66667700,123.65,0.832,19756.83,427.34,71192528,585.68,299.66,6478,569.69,94906696,146.16,1,NA,NA,NA,NA,516.22
PSY109 36C 4 07 m-35.csv,24,PSY109 36C 4,Mito 23,Mito,Object,3132,3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.48,3290.64,735.49,2303554.75,248.37,NA,10.57,21.52,1.89,1,516.22
PSY109 36C 4 07 m-50.csv,1,PSY109 36C 4,ROIs 1,ROIs,Object,166593,198.36,205,1754,400.18,66667700,123.65,0.832,19756.83,427.34,71192528,585.68,299.66,6478,569.69,94906696,146.16,1,NA,NA,NA,NA,516.22
PSY109 36C 4 07 m-50.csv,18,PSY109 36C 4,Mito 17,Mito,Object,4261,5.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.48,3828.44,724.8,3088382.25,250.75,NA,10.55,21.5,1.85,1,516.22
PSY109 36C 6 01 m-25.csv,1,PSY109 36C 6,ROIs 1,ROIs,Object,156072,185.83,212,1679,406.51,63444230,133.9,8.78,18751.55,434.52,67816416,666.73,253.96,4938.7,555.99,86774840,118.73,4,NA,NA,NA,NA,520.05
PSY109 36C 6 01 m-25.csv,2,PSY109 36C 6,Mito 1,Mito,Object,266,0.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.42,954.82,723.47,192442.73,79.35,NA,6.06,9.33,1.46,1,520.05
PSY109 36C 6 01 m-25.csv,17,PSY109 36C 6,Mito 16,Mito,Object,2151,2.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.48,3534.4,685.75,1475057.75,281.46,NA,5.56,10.62,2.8,1,520.05
PSY109 36C 6 01 m-25.csv,40,PSY109 36C 6,Mito 39,Mito,Object,111,0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.1,944.21,649.8,72128.02,113.6,NA,5.63,9.03,3.73,1,520.05
PSY109 36C 6 01 m-25.csv,41,PSY109 36C 6,Mito 40,Mito,Object,94,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.03,884.82,547.93,51505.48,112.24,NA,4.35,9.67,3.71,1,520.05
PSY109 36C 6 01 m-35.csv,1,PSY109 36C 6,ROIs 1,ROIs,Object,156072,185.83,212,1679,406.51,63444230,133.9,8.78,18751.55,434.52,67816416,666.73,253.96,4938.7,555.99,86774840,118.73,4,NA,NA,NA,NA,520.05
PSY109 36C 6 01 m-35.csv,2,PSY109 36C 6,Mito 1,Mito,Object,318,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.42,954.82,714.33,227157.23,80.8,NA,6.05,9.34,1.5,1,520.05
PSY109 36C 6 01 m-35.csv,17,PSY109 36C 6,Mito 16,Mito,Object,2549,3.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.48,3534.4,686.94,1751015.63,289.48,NA,5.55,10.6,2.8,1,520.05
PSY109 36C 6 01 m-35.csv,41,PSY109 36C 6,Mito 40,Mito,Object,132,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.1,944.21,648.82,85643.7,110.74,NA,5.63,9.04,3.75,1,520.05
PSY109 36C 6 01 m-35.csv,42,PSY109 36C 6,Mito 41,Mito,Object,110,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.03,943.84,558.57,61442.72,125.45,NA,4.35,9.67,3.68,1,520.05
PSY109 36C 6 01 m-50.csv,1,PSY109 36C 6,ROIs 1,ROIs,Object,156072,185.83,212,1679,406.51,63444230,133.9,8.78,18751.55,434.52,67816416,666.73,253.96,4938.7,555.99,86774840,118.73,3,NA,NA,NA,NA,520.05
PSY109 36C 6 01 m-50.csv,3,PSY109 36C 6,Mito 2,Mito,Object,426,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.38,954.82,707.01,301186.53,83.07,NA,6.05,9.36,1.5,1,520.05
PSY109 36C 6 01 m-50.csv,35,PSY109 36C 6,Mito 34,Mito,Object,170,0.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.15,944.21,633.24,107651.19,112.61,NA,5.64,9.04,3.81,1,520.05
PSY109 36C 6 01 m-50.csv,36,PSY109 36C 6,Mito 35,Mito,Object,3545,4.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.48,3534.4,677.17,2400571,275.86,NA,5.51,10.54,2.85,1,520.05
PSY109 36C 6 02 m-25.csv,1,PSY109 36C 6,ROIs 1,ROIs,Object,247065,294.18,234,1790,416.37,103000000,125.47,9.66,22091.56,445.05,110000000,757.83,219.11,3789.52,586.13,145000000,119.28,13,NA,NA,NA,NA,520.05
PSY109 36C 6 02 m-25.csv,6,PSY109 36C 6,Mito 5,Mito,Object,70,0.0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.18,798.05,627.6,43931.92,59.67,NA,44.74,31.33,1.39,1,520.05
PSY109 36C 6 02 m-25.csv,8,PSY109 36C 6,Mito 7,Mito,Object,525,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.66,1797.95,779.94,409470,195.93,NA,48.35,37.14,1.73,1,520.05
PSY109 36C 6 02 m-25.csv,14,PSY109 36C 6,Mito 13,Mito,Object,95,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.54,911.48,778.57,73963.89,76.47,NA,44.62,32.35,1.45,1,520.05
PSY109 36C 6 02 m-25.csv,16,PSY109 36C 6,Mito 15,Mito,Object,80,0.0953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603.02,891.47,758.11,60648.57,80.43,NA,44.11,31.92,1.68,1,520.05
PSY109 36C 6 02 m-25.csv,19,PSY109 36C 6,Mito 18,Mito,Object,684,0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.33,1324.41,675.12,461780,164.24,NA,44.73,29.92,3.24,1,520.05
PSY109 36C 6 02 m-25.csv,20,PSY109 36C 6,Mito 19,Mito,Object,277,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488.13,1305.49,841.12,232991.08,154.74,NA,47.38,33.02,2.39,1,520.05
PSY109 36C 6 02 m-25.csv,21,PSY109 36C 6,Mito 20,Mito,Object,252,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493.75,1025.47,723.18,182242.25,102.14,NA,47.33,35.01,2.37,1,520.05
PSY109 36C 6 02 m-25.csv,25,PSY109 36C 6,Mito 24,Mito,Object,500,0.595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.28,1256.66,766.17,383085.88,166.73,NA,48.07,30.1,2.48,1,520.05
PSY109 36C 6 02 m-25.csv,27,PSY109 36C 6,Mito 26,Mito,Object,265,0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.24,1294.08,738.67,195746.52,200.61,NA,47.18,37.26,2.65,1,520.05
PSY109 36C 6 02 m-25.csv,33,PSY109 36C 6,Mito 32,Mito,Object,105,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507.88,1459.8,731.42,76799.05,178.97,NA,49.46,36.09,2.85,1,520.05
PSY109 36C 6 02 m-25.csv,34,PSY109 36C 6,Mito 33,Mito,Object,200,0.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.53,1043.75,694.08,138815.91,120.67,NA,48.37,37.12,3.11,1,520.05
PSY109 36C 6 02 m-25.csv,39,PSY109 36C 6,Mito 38,Mito,Object,203,0.242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.47,790.98,630.23,127936.76,91.34,NA,45.6,33.45,3.13,1,520.05
PSY109 36C 6 02 m-25.csv,45,PSY109 36C 6,Mito 44,Mito,Object,610,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.51,3789.52,712.6,434686.28,368.85,NA,47.06,29.48,3.5,1,520.05
PSY109 36C 6 02 m-35.csv,1,PSY109 36C 6,ROIs 1,ROIs,Object,247065,294.18,234,1790,416.37,103000000,125.47,9.66,22091.56,445.05,110000000,757.83,219.11,3789.52,586.13,145000000,119.28,12,NA,NA,NA,NA,520.05
PSY109 36C 6 02 m-35.csv,6,PSY109 36C 6,Mito 5,Mito,Object,89,0.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515.18,798.16,628.53,55939.55,64.31,NA,44.75,31.32,1.37,1,520.05
PSY109 36C 6 02 m-35.csv,7,PSY109 36C 6,Mito 6,Mito,Object,130,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588.54,915.54,774.38,100669.14,75.79,NA,44.63,32.34,1.43,1,520.05
PSY109 36C 6 02 m-35.csv,9,PSY109 36C 6,Mito 8,Mito,Object,669,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.66,1836.81,774.21,517946.22,192.45,NA,48.32,37.11,1.7,1,520.05
