filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID,ExtracellularBackground
GTY029 I 25C 6 04 m-25.csv,Mito 47,48,0.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725.97,1093.68,916.54,93487.52,81.93,NA,NA,NA,NA,NA,76.28,20.88,3.34,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 04 m-25.csv,Mito 62,63,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677.2,1297.79,974.01,597069.13,117.39,NA,NA,NA,NA,NA,74.26,18.83,4.71,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 04 m-35.csv,ROIs 1,1,205.84,477,1045,707.25,122000000,85.4,224,1651,394.08,68126118,108.37,239.6,2381.53,718.83,124000000,215.43,2.94,22998.95,419.31,72487104,617.89,NA,NA,NA,GTY029 I 25C 6,ROIs,Object,6,NA,548.24
GTY029 I 25C 6 04 m-35.csv,Mito 14,15,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.81,1649.06,1008.81,1486982.88,203.66,NA,NA,NA,NA,NA,74.55,19.5,1.71,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 04 m-35.csv,Mito 35,36,0.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.35,1309.56,867.47,317493.19,153.68,NA,NA,NA,NA,NA,73.66,17.03,3.63,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 04 m-35.csv,Mito 37,38,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446,1413.2,823.35,264295.13,189.92,NA,NA,NA,NA,NA,73.1,19.5,3.2,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 04 m-35.csv,Mito 40,41,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.45,1720.99,947.14,2027830,203.49,NA,NA,NA,NA,NA,75.85,17,2.1,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 04 m-35.csv,Mito 41,42,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725.97,1270.75,922.82,116274.73,87.69,NA,NA,NA,NA,NA,76.28,20.87,3.34,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 04 m-35.csv,Mito 53,54,0.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677.2,1297.79,973.6,693203.38,116.87,NA,NA,NA,NA,NA,74.25,18.84,4.7,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 04 m-50.csv,ROIs 1,1,205.84,477,1045,707.25,122000000,85.4,224,1651,394.08,68126118,108.37,239.6,2381.53,718.83,124000000,215.43,2.94,22998.95,419.31,72487104,617.89,NA,NA,NA,GTY029 I 25C 6,ROIs,Object,5,NA,548.24
GTY029 I 25C 6 04 m-50.csv,Mito 30,31,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.84,1413.2,819.88,335330.09,185.96,NA,NA,NA,NA,NA,73.1,19.51,3.18,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 04 m-50.csv,Mito 31,32,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447.81,1787.84,995.35,2045441.25,206.9,NA,NA,NA,NA,NA,74.68,19.6,1.87,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 04 m-50.csv,Mito 32,33,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.45,1720.99,932.82,2641751.5,207.61,NA,NA,NA,NA,NA,75.81,17.01,2.08,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 04 m-50.csv,Mito 38,39,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.35,1309.56,857.99,416985.44,160.83,NA,NA,NA,NA,NA,73.65,17.04,3.61,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 04 m-50.csv,Mito 44,45,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677.2,1297.79,967.31,920881.69,115.09,NA,NA,NA,NA,NA,74.24,18.85,4.69,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-25.csv,ROIs 1,1,211.56,482,1011,692.53,123000000,77.35,221,900,331.66,58930351,53.27,260.86,1774.69,698.12,124000000,202.49,58.42,7481.1,345.94,61466840,270.19,NA,NA,NA,GTY029 I 25C 6,ROIs,Object,11,NA,548.24
GTY029 I 25C 6 05 m-25.csv,Mito 13,14,0.0429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.66,1037.24,766.43,27591.58,137.94,NA,NA,NA,NA,NA,38.5,14.33,1.47,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-25.csv,Mito 23,24,0.0167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.41,959.37,851.59,11922.23,67.77,NA,NA,NA,NA,NA,37.12,9.76,2.01,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-25.csv,Mito 35,36,0.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546.66,1173.65,809.41,233109.34,115.6,NA,NA,NA,NA,NA,37.7,10.51,2.68,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-25.csv,Mito 36,37,0.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616.5,1157.71,817.06,426503.13,94.15,NA,NA,NA,NA,NA,35.41,13.78,2.36,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-25.csv,Mito 44,45,0.0238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627.58,987.33,798.28,15965.67,91.58,NA,NA,NA,NA,NA,37.43,9.37,3.26,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-25.csv,Mito 49,50,0.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.02,1260.1,826.21,311480.31,166.81,NA,NA,NA,NA,NA,36.9,11.81,2.97,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-25.csv,Mito 50,51,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652.32,1314.47,883.98,312046.16,108.49,NA,NA,NA,NA,NA,37.65,14.82,3.08,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-25.csv,Mito 56,57,0.0417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846.95,1173.22,990.58,34670.13,71.42,NA,NA,NA,NA,NA,37.54,12.31,3.9,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-25.csv,Mito 57,58,0.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,749.79,1084.85,913.43,42931.05,72.94,NA,NA,NA,NA,NA,38.4,12.76,4.22,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-25.csv,Mito 58,59,0.0619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707.95,1031.3,884.89,46014.52,80.03,NA,NA,NA,NA,NA,38.98,13.54,4.03,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-25.csv,Mito 61,62,0.0929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730.58,1126.56,932.7,72750.95,108.58,NA,NA,NA,NA,NA,38.61,13.43,4.23,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-35.csv,ROIs 1,1,211.56,482,1011,692.53,123000000,77.35,221,900,331.66,58930351,53.27,260.86,1774.69,698.12,124000000,202.49,58.42,7481.1,345.94,61466840,270.19,NA,NA,NA,GTY029 I 25C 6,ROIs,Object,6,NA,548.24
GTY029 I 25C 6 05 m-35.csv,Mito 26,27,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616.5,1157.71,819.24,507112.13,93.5,NA,NA,NA,NA,NA,35.41,13.78,2.36,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-35.csv,Mito 33,34,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,782.8,1031.63,880.84,8808.37,67.58,NA,NA,NA,NA,NA,39.52,13.65,2.88,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-35.csv,Mito 39,40,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.66,1314.47,868.55,416036.5,117.61,NA,NA,NA,NA,NA,37.76,14.76,2.87,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-35.csv,Mito 44,45,0.0548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586.73,1214.25,827.13,38047.78,138.31,NA,NA,NA,NA,NA,37.41,9.4,3.17,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-35.csv,Mito 45,46,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.15,1311.39,818.09,816454.94,154.52,NA,NA,NA,NA,NA,37.25,11.29,2.84,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-35.csv,Mito 50,51,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649.89,1126.56,911.65,257996.69,95.44,NA,NA,NA,NA,NA,38.65,13.24,4.16,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-50.csv,ROIs 1,1,211.56,482,1011,692.53,123000000,77.35,221,900,331.66,58930351,53.27,260.86,1774.69,698.12,124000000,202.49,58.42,7481.1,345.94,61466840,270.19,NA,NA,NA,GTY029 I 25C 6,ROIs,Object,5,NA,548.24
GTY029 I 25C 6 05 m-50.csv,Mito 18,19,0.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.3,1323.06,820.64,684409.81,98.21,NA,NA,NA,NA,NA,35.42,13.79,2.38,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-50.csv,Mito 28,29,0.0298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.83,1108.73,889.33,22233.34,101.53,NA,NA,NA,NA,NA,39.52,13.64,2.87,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-50.csv,Mito 35,36,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.15,1371.74,821.68,1370561,164.34,NA,NA,NA,NA,NA,37.26,11.22,2.79,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-50.csv,Mito 36,37,0.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.66,1314.47,863.51,584598.94,123.17,NA,NA,NA,NA,NA,37.8,14.74,2.8,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 05 m-50.csv,Mito 43,44,0.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608.58,1132.73,894.94,465368.81,102.17,NA,NA,NA,NA,NA,38.65,13.23,4.15,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 06 m-25.csv,ROIs 1,1,235.89,476,1054,688.26,136000000,80.69,212,1019,351.44,69625797,77.41,200.99,2007.21,672.45,133000000,213.24,31.96,11436.84,357.98,70921744,408.68,NA,NA,NA,GTY029 I 25C 6,ROIs,Object,3,NA,548.24
GTY029 I 25C 6 06 m-25.csv,Mito 8,9,0.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724.6,1517.34,1150,112700.2,217.94,NA,NA,NA,NA,NA,28.56,27.37,1.19,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 06 m-25.csv,Mito 19,20,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.73,1465.5,852.7,643791.88,165.77,NA,NA,NA,NA,NA,28.17,28.19,1.84,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 06 m-25.csv,Mito 65,66,2.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.98,1811.75,816.91,1705710.5,156.93,NA,NA,NA,NA,NA,30.3,27.77,3.52,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 06 m-35.csv,ROIs 1,1,235.89,476,1054,688.26,136000000,80.69,212,1019,351.44,69625797,77.41,200.99,2007.21,672.45,133000000,213.24,31.96,11436.84,357.98,70921744,408.68,NA,NA,NA,GTY029 I 25C 6,ROIs,Object,3,NA,548.24
GTY029 I 25C 6 06 m-35.csv,Mito 6,7,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,724.6,1517.34,1133.1,132572.95,222.18,NA,NA,NA,NA,NA,28.57,27.36,1.22,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 06 m-35.csv,Mito 17,18,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372.23,1666.68,863.49,782324.5,193.47,NA,NA,NA,NA,NA,28.17,28.19,1.82,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 06 m-35.csv,Mito 51,52,2.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.98,1811.75,812.38,1987085.13,154.89,NA,NA,NA,NA,NA,30.28,27.79,3.54,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 06 m-50.csv,ROIs 1,1,235.89,476,1054,688.26,136000000,80.69,212,1019,351.44,69625797,77.41,200.99,2007.21,672.45,133000000,213.24,31.96,11436.84,357.98,70921744,408.68,NA,NA,NA,GTY029 I 25C 6,ROIs,Object,3,NA,548.24
GTY029 I 25C 6 06 m-50.csv,Mito 4,5,0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469.77,1549.01,1082.12,170975.61,263.84,NA,NA,NA,NA,NA,28.55,27.36,1.22,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 06 m-50.csv,Mito 12,13,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.08,1667.46,877.52,1102170.38,223.78,NA,NA,NA,NA,NA,28.16,28.19,1.81,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 06 m-50.csv,Mito 45,46,3.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381.75,1811.75,804.4,2555589.5,151.3,NA,NA,NA,NA,NA,30.26,27.81,3.57,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-25.csv,ROIs 1,1,233.14,496,1077,716.57,140000000,83.6,221,1198,367.29,71917788,76.33,234.37,4037.67,714.56,140000000,238.51,23.08,11178.19,383.33,75057536,454.39,NA,NA,NA,GTY029 I 25C 6,ROIs,Object,9,NA,548.24
GTY029 I 25C 6 07 m-25.csv,Mito 6,7,0.211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778.79,1475.25,1072.47,189827.64,180.17,NA,NA,NA,NA,NA,25.61,26.09,1.25,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-25.csv,Mito 20,21,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.19,1450.51,906.71,272920.44,179.33,NA,NA,NA,NA,NA,25.71,29.48,2.3,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-25.csv,Mito 25,26,0.0548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.62,916.86,742.9,34173.23,87.88,NA,NA,NA,NA,NA,29.44,24.73,1.92,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-25.csv,Mito 27,28,0.0845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.52,966.68,705.69,50104.32,93.65,NA,NA,NA,NA,NA,25.48,25.1,2.14,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-25.csv,Mito 28,29,0.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.88,1518.41,887.1,727419.94,205.99,NA,NA,NA,NA,NA,24.45,25.59,1.76,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-25.csv,Mito 37,38,0.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.41,1276.82,887.25,522589.34,112.61,NA,NA,NA,NA,NA,22.91,27.33,2.74,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-25.csv,Mito 53,54,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.07,1590.97,845.13,1219528.63,184.93,NA,NA,NA,NA,NA,28.04,24.06,2.57,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-25.csv,Mito 63,64,0.0917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741.95,1086.9,900.28,69321.57,84.85,NA,NA,NA,NA,NA,24.25,26.01,4.5,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-25.csv,Mito 64,65,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.21,1078.81,822.2,101130.73,62.53,NA,NA,NA,NA,NA,24.37,28.36,4.67,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-35.csv,ROIs 1,1,233.14,496,1077,716.57,140000000,83.6,221,1198,367.29,71917788,76.33,234.37,4037.67,714.56,140000000,238.51,23.08,11178.19,383.33,75057536,454.39,NA,NA,NA,GTY029 I 25C 6,ROIs,Object,8,NA,548.24
GTY029 I 25C 6 07 m-35.csv,Mito 4,5,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778.79,1475.25,1067.78,219962.11,182.43,NA,NA,NA,NA,NA,25.62,26.09,1.26,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-35.csv,Mito 16,17,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389.88,1518.41,878.69,837392.69,211.71,NA,NA,NA,NA,NA,24.45,25.61,1.74,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-35.csv,Mito 18,19,0.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.52,1450.51,901.12,310886.25,181.72,NA,NA,NA,NA,NA,25.7,29.48,2.3,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-35.csv,Mito 21,22,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500.52,1047.7,712.78,59873.3,108.2,NA,NA,NA,NA,NA,25.48,25.1,2.15,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-35.csv,Mito 30,31,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.41,1335.19,886.02,575915.44,114.52,NA,NA,NA,NA,NA,22.91,27.33,2.76,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-35.csv,Mito 47,48,2.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.07,1590.97,843.01,1564633,185.58,NA,NA,NA,NA,NA,28.09,24.11,2.54,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-35.csv,Mito 54,55,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741.95,1086.9,900.92,81082.63,81.03,NA,NA,NA,NA,NA,24.26,26.01,4.51,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-35.csv,Mito 56,57,0.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.2,1078.81,816.05,115879.14,64.65,NA,NA,NA,NA,NA,24.37,28.36,4.66,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-50.csv,ROIs 1,1,233.14,496,1077,716.57,140000000,83.6,221,1198,367.29,71917788,76.33,234.37,4037.67,714.56,140000000,238.51,23.08,11178.19,383.33,75057536,454.39,NA,NA,NA,GTY029 I 25C 6,ROIs,Object,7,NA,548.24
GTY029 I 25C 6 07 m-50.csv,Mito 3,4,0.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.5,1537.9,995.05,316424.31,262.63,NA,NA,NA,NA,NA,25.63,26.1,1.23,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-50.csv,Mito 9,10,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.04,1456.11,895.87,379849.5,186.75,NA,NA,NA,NA,NA,25.7,29.48,2.3,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-50.csv,Mito 15,16,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373.67,1518.41,854.79,1177894.5,220.25,NA,NA,NA,NA,NA,24.52,25.62,1.73,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-50.csv,Mito 22,23,0.911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526.02,1335.19,882.71,675275.38,118.4,NA,NA,NA,NA,NA,22.91,27.33,2.75,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-50.csv,Mito 39,40,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.28,1609.22,840.04,2159741.25,192.24,NA,NA,NA,NA,NA,28.11,24.14,2.51,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-50.csv,Mito 48,49,0.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707.02,1137.02,891.23,113185.78,92.02,NA,NA,NA,NA,NA,24.25,26.01,4.55,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 07 m-50.csv,Mito 49,50,0.225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.68,1078.81,811.38,153349.89,68.3,NA,NA,NA,NA,NA,24.37,28.37,4.65,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 08 m-25.csv,ROIs 1,1,235.67,477,1019,683.17,135000000,78.08,210,1369,363.33,71912409,101.14,257.15,1816.97,690.77,137000000,198.24,1e-6,15278.54,382.28,75661960,567.27,NA,NA,NA,GTY029 I 25C 6,ROIs,Object,5,NA,548.24
GTY029 I 25C 6 08 m-25.csv,Mito 1,2,0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.42,1510.99,914.3,551322.19,328.04,NA,NA,NA,NA,NA,12.75,10.42,0.874,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 08 m-25.csv,Mito 30,31,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591.36,1330.43,932.08,1069098.5,139.25,NA,NA,NA,NA,NA,11.88,9.33,3,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 08 m-25.csv,Mito 40,41,0.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,546.8,1218.8,827.16,327556.5,138.95,NA,NA,NA,NA,NA,14.9,7.79,2.64,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 08 m-25.csv,Mito 48,49,0.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.19,1182.81,835.53,482099.78,127.05,NA,NA,NA,NA,NA,13.07,7.42,3.59,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 08 m-25.csv,Mito 55,56,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.9,1441.54,867.83,846137.44,148.61,NA,NA,NA,NA,NA,15.06,10.43,3.54,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 08 m-35.csv,ROIs 1,1,235.67,477,1019,683.17,135000000,78.08,210,1369,363.33,71912409,101.14,257.15,1816.97,690.77,137000000,198.24,1e-6,15278.54,382.28,75661960,567.27,NA,NA,NA,GTY029 I 25C 6,ROIs,Object,5,NA,548.24
GTY029 I 25C 6 08 m-35.csv,Mito 1,2,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.58,1510.99,895.3,694752.06,318.92,NA,NA,NA,NA,NA,12.75,10.43,0.899,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 08 m-35.csv,Mito 25,26,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591.36,1340.63,927.21,1194249.63,143.75,NA,NA,NA,NA,NA,11.88,9.33,3,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 08 m-35.csv,Mito 32,33,0.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,1218.8,826.3,371836.22,138.54,NA,NA,NA,NA,NA,14.9,7.8,2.65,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 08 m-35.csv,Mito 43,44,0.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.19,1182.81,830.27,542996.19,126.96,NA,NA,NA,NA,NA,13.06,7.43,3.61,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 08 m-35.csv,Mito 49,50,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.9,1530.53,866.99,934611.63,148.9,NA,NA,NA,NA,NA,15.06,10.43,3.54,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 08 m-50.csv,ROIs 1,1,235.67,477,1019,683.17,135000000,78.08,210,1369,363.33,71912409,101.14,257.15,1816.97,690.77,137000000,198.24,1e-6,15278.54,382.28,75661960,567.27,NA,NA,NA,GTY029 I 25C 6,ROIs,Object,5,NA,548.24
GTY029 I 25C 6 08 m-50.csv,Mito 1,2,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.5,1510.99,846.91,1114531.88,301.06,NA,NA,NA,NA,NA,12.76,10.41,0.927,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 08 m-50.csv,Mito 17,18,2.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474.01,1390.36,918.31,1551935.88,147.93,NA,NA,NA,NA,NA,11.91,9.3,2.93,GTY029 I 25C 6,Mito,Object,NA,1,548.24
GTY029 I 25C 6 08 m-50.csv,Mito 27,28,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474.03,1218.8,817.25,460114.41,140.68,NA,NA,NA,NA,NA,14.9,7.81,2.68,GTY029 I 25C 6,Mito,Object,NA,1,548.24
