filename,RawCellIntDen,RawCellMean,CellVolume_um3,ItemName,RawMitoIntDen,RawMitoMean,MitoVolume_um3,ExtracellularBackground,CellIntDenCorr,MitoIntDenCorr,FractionInMito,MitoMeanCorr,MitoThresh,Temp
GTY030 colony 25C 13 03 m-35.csv,156000000,600.64,309.18,GTY030 colony 25C 13,2453567.37,788.9199810913019,3.702,519.5,21069005.794910554,837652.4481397495,0.039757568833271355,269.4199810913019,-35,25
GTY030 colony 25C 13 03 m-50.csv,156000000,600.64,309.18,GTY030 colony 25C 13,2922735.48,781.9122596585804,4.452,519.5,21069005.794910554,981153.4223565969,0.04656856768218295,262.4122596585804,-50,25
GTY030 colony 25C 13 04 m-25.csv,152000000,584.5,310.51,GTY030 colony 25C 13,2219056.3,789.6993369175627,3.348,519.5,16950659.2760561,759744.1672965481,0.04482092141216807,270.19933691756273,-25,25
GTY030 colony 25C 13 04 m-35.csv,152000000,584.5,310.51,GTY030 colony 25C 13,2501130.87,784.5505795574288,3.7960000000000003,519.5,16950659.2760561,844992.0214999579,0.04985009773003718,265.0505795574288,-35,25
GTY030 colony 25C 13 04 m-50.csv,152000000,584.5,310.51,GTY030 colony 25C 13,3060987.18,774.3558598726115,4.71,519.5,16950659.2760561,1008122.1970269592,0.05947392255420984,254.85585987261152,-50,25
GTY030 colony 25C 14 01 m-25.csv,208000000,609.13,406.3,GTY030 colony 25C 14,4317081.74,826.3675157515751,6.2216000000000005,510.12,33784969.345763,1652444.397413286,0.048910637760295035,316.24751575157507,-25,25
GTY030 colony 25C 14 01 m-35.csv,208000000,609.13,406.3,GTY030 colony 25C 14,4832739,827.7286381938453,6.954,510.12,33784969.345763,1854917.6702779876,0.054903636326981434,317.6086381938453,-35,25
GTY030 colony 25C 14 01 m-50.csv,208000000,609.13,406.3,GTY030 colony 25C 14,5793337.18,818.7294684385382,8.427999999999999,510.12,33784969.345763,2184396.2375073484,0.06465585968575979,308.6094684385382,-50,25
GTY030 colony 25C 14 02 m-25.csv,134000000,606.74,263.3,GTY030 colony 25C 14,2351200.1999999997,875.0590040213224,3.2079,510.12,21365621.90308222,983192.9377676996,0.04601752021203106,364.9390040213224,-25,25
GTY030 colony 25C 14 02 m-35.csv,134000000,606.74,263.3,GTY030 colony 25C 14,2793187.51,867.0918320252407,3.8350999999999997,510.12,21365621.90308222,1149762.8898966997,0.05381368701141501,356.9718320252407,-35,25
GTY030 colony 25C 14 02 m-50.csv,134000000,606.74,263.3,GTY030 colony 25C 14,3668215.3,857.0763034104273,5.101999999999999,510.12,21365621.90308222,1486664.197530864,0.06958206993808108,346.95630341042727,-50,25
GTY030 colony 25C 14 03 m-25.csv,138000000,573.36,287.18,GTY030 colony 25C 14,3230541.75,857.7588195991092,4.49,510.12,15252593.600403126,1310908.121273201,0.0859465711614157,347.6388195991092,-25,25
GTY030 colony 25C 14 03 m-35.csv,138000000,573.36,287.18,GTY030 colony 25C 14,3598498.06,853.2390239043825,5.02,510.12,15252593.600403126,1446592.3406399596,0.09484238409143256,343.1190239043825,-35,25
GTY030 colony 25C 14 03 m-50.csv,138000000,573.36,287.18,GTY030 colony 25C 14,4365932.9399999995,840.806213592233,6.18,510.12,15252593.600403126,1716335.6009070291,0.11252745899305062,330.686213592233,-50,25
GTY030 colony 25C 15 01 m-25.csv,105000000,550.81,227.79,GTY030 colony 25C 15,649800.38,802.1992962271974,0.9648,508.01,8187966.742252447,238375.60510624002,0.02911291809188086,294.18929622719736,-25,25
GTY030 colony 25C 15 01 m-35.csv,105000000,550.81,227.79,GTY030 colony 25C 15,809149.85,786.3363559183673,1.225,508.01,8187966.742252447,286343.9875703368,0.034971317859989956,278.3263559183673,-35,25
GTY030 colony 25C 15 01 m-50.csv,105000000,550.81,227.79,GTY030 colony 25C 15,1171628.01,764.7826824457594,1.8252,508.01,8187966.742252447,393601.6628873772,0.048070745189556105,256.7726824457594,-50,25
GTY030 colony 25C 15 02 m-25.csv,184000000,566.81,387.52,GTY030 colony 25C 15,3855628.79,749.1014744739847,6.131,508.01,19136790.123456772,1241397.3544973545,0.0648696749292203,241.0914744739847,-25,25
GTY030 colony 25C 15 02 m-35.csv,184000000,566.81,387.52,GTY030 colony 25C 15,4340711.27,743.6543350604491,6.948,508.01,19136790.123456772,1375037.2385991435,0.07185307618092661,235.64433506044907,-35,25
GTY030 colony 25C 15 02 m-50.csv,184000000,566.81,387.52,GTY030 colony 25C 15,5405694.07,730.6969077468148,8.8062,508.01,19136790.123456772,1646951.7485512726,0.08606206881751471,222.68690774681477,-50,25
GTY030 colony 25C 15 03 m-25.csv,157000000,579.94,322.91,GTY030 colony 25C 15,2010806.0699999998,743.6391925465838,3.22,508.01,19506942.38683129,637210.0445116317,0.03266580850424812,235.6291925465838,-25,25
GTY030 colony 25C 15 03 m-35.csv,157000000,579.94,322.91,GTY030 colony 25C 15,2291885.1999999997,738.3778264395783,3.699,508.01,19506942.38683129,715655.1524313429,0.03668720285524942,230.36782643957827,-35,25
GTY030 colony 25C 15 03 m-50.csv,157000000,579.94,322.91,GTY030 colony 25C 15,2830125.83,729.800472270364,4.616,508.01,19506942.38683129,859817.6030906192,0.044077517944127585,221.79047227036403,-50,25
GTY030 colony 25C 15 04 m-25.csv,125000000,570.87,261.7,GTY030 colony 25C 15,2373177.48,729.6906801137834,3.867,508.01,13815790.711346269,719945.5698328718,0.052110341338741754,221.6806801137834,-25,25
GTY030 colony 25C 15 04 m-35.csv,125000000,570.87,261.7,GTY030 colony 25C 15,2775860.6,731.269511170095,4.521,508.01,13815790.711346269,847699.8824221042,0.0613573193263508,223.25951117009504,-35,25
GTY030 colony 25C 15 04 m-50.csv,125000000,570.87,261.7,GTY030 colony 25C 15,3564165.88,725.0113429010764,5.853,508.01,13815790.711346269,1066690.9045099523,0.07720809664798473,217.00134290107644,-50,25
GTY030 colony 25C 15 05 m-25.csv,118000000,560.2,249.95,GTY030 colony 25C 15,1994007.6,786.384649466074,3.0154,508.01,10955648.358108686,704972.6362643822,0.06434786999553573,278.37464946607406,-25,25
GTY030 colony 25C 15 05 m-35.csv,118000000,560.2,249.95,GTY030 colony 25C 15,2430416.78,776.7136627017157,3.7243,508.01,10955648.358108686,840457.756781725,0.07671456122993128,268.70366270171576,-35,25
GTY030 colony 25C 15 05 m-50.csv,118000000,560.2,249.95,GTY030 colony 25C 15,3301907.38,763.325142635358,5.1530000000000005,508.01,10955648.358108686,1104928.974552784,0.10085473159011943,255.31514263535803,-50,25
GTY030 colony 25C 16 01 m-25.csv,141000000,570,294.38,GTY030 colony 25C 16,2420672.96,859.6303595492218,3.3542,505.72,15892119.257579567,996964.9181153941,0.06273328949755413,353.91035954922177,-25,25
GTY030 colony 25C 16 01 m-35.csv,141000000,570,294.38,GTY030 colony 25C 16,2792749.42,857.718438345574,3.8805,505.72,15892119.257579567,1147165.4824892918,0.07218455033567435,351.99843834557396,-35,25
GTY030 colony 25C 16 01 m-50.csv,141000000,570,294.38,GTY030 colony 25C 16,3422612.3,835.7969365583684,4.8785,505.72,15892119.257579567,1352381.2337280593,0.0850976016356696,330.0769365583684,-50,25
GTY030 colony 25C 16 02 m-25.csv,156000000,578.01,322.09,GTY030 colony 25C 16,2030070.3900000001,760.8999424347278,3.1790000000000003,505.72,19554788.023851503,681294.2277651798,0.03484027681272673,255.17994243472776,-25,25
GTY030 colony 25C 16 02 m-35.csv,156000000,578.01,322.09,GTY030 colony 25C 16,2412130.6,757.5851485670596,3.7929,505.72,19554788.023851503,802300.5979675823,0.04102834543585922,251.86514856705958,-35,25
GTY030 colony 25C 16 02 m-50.csv,156000000,578.01,322.09,GTY030 colony 25C 16,3138746.09,751.9782758273614,4.9676,505.72,19554788.023851503,1027389.4440245235,0.05253902229834396,246.25827582736133,-50,25
GTY030 colony 25C 16 03 m-25.csv,117000000,565.22,246.87,GTY030 colony 25C 16,2529986.66,710.2779255068364,4.242,505.72,12336243.386243386,728760.1578903164,0.05907472275579327,204.55792550683634,-25,25
GTY030 colony 25C 16 03 m-35.csv,117000000,565.22,246.87,GTY030 colony 25C 16,2794301.67,706.5528371204078,4.709,505.72,12336243.386243386,794257.0168808266,0.0643840261587683,200.83283712040782,-35,25
GTY030 colony 25C 16 03 m-50.csv,117000000,565.22,246.87,GTY030 colony 25C 16,3350006.5100000002,699.8166022487702,5.692,505.72,12336243.386243386,927855.7655160829,0.07521380184106696,194.09660224877018,-50,25
GTY030 colony 25C 16 05 m-25.csv,127000000,558.21,270.15,GTY030 colony 25C 16,376258.6,783.9113370668533,0.5714,505.72,11909106.827916352,133500.06718736875,0.011209914321570182,278.1913370668533,-25,25
GTY030 colony 25C 16 05 m-35.csv,127000000,558.21,270.15,GTY030 colony 25C 16,505239.88,765.5441455655936,0.7859,505.72,11909106.827916352,171492.22810111695,0.014400091508048187,259.82414556559354,-35,25
GTY030 colony 25C 16 05 m-50.csv,127000000,558.21,270.15,GTY030 colony 25C 16,860227.64,730.2099415162969,1.4021000000000001,505.72,11909106.827916352,264346.47434282344,0.02219700252609743,224.48994151629688,-50,25
GTY030 colony 25C 17 01 m-25.csv,141000000,571.47,294.01,GTY030 colony 25C 17,1492825.42,730.3194327990136,2.433,506.65,16005482.657260446,457031.7712270094,0.02855470097427456,223.66943279901363,-25,25
GTY030 colony 25C 17 01 m-35.csv,141000000,571.47,294.01,GTY030 colony 25C 17,1708817.98,726.5531714285714,2.8,506.65,16005482.657260446,517115.0415721845,0.03230861903046763,219.90317142857145,-35,25
GTY030 colony 25C 17 01 m-50.csv,141000000,571.47,294.01,GTY030 colony 25C 17,2168641.85,718.5615474533815,3.593,506.65,16005482.657260446,639454.2621987066,0.03995220112332169,211.91154745338156,-50,25
GTY030 colony 25C 17 02 m-25.csv,186000000,590.62,375.7,GTY030 colony 25C 17,2618347.46,721.719069019753,4.3234,506.65,26494943.3106576,780910.0638280003,0.02947392846520562,215.069069019753,-25,25
GTY030 colony 25C 17 02 m-35.csv,186000000,590.62,375.7,GTY030 colony 25C 17,3014221.81,716.3291482826025,5.0134,506.65,26494943.3106576,882846.5961199291,0.033321324215281625,209.67914828260257,-35,25
GTY030 colony 25C 17 02 m-50.csv,186000000,590.62,375.7,GTY030 colony 25C 17,3801535.15,703.3210314945956,6.4392,506.65,26494943.3106576,1063579.496094734,0.04014273529949047,196.67103149459558,-50,25
GTY030 colony 25C 17 03 m-25.csv,102000000,573.85,212.41,GTY030 colony 25C 17,1642152.12,709.333652520856,2.757,506.65,11987865.961199302,469302.78827580425,0.03914815112170755,202.68365252085607,-25,25
GTY030 colony 25C 17 03 m-35.csv,102000000,573.85,212.41,GTY030 colony 25C 17,1819705.85,704.4884947984397,3.076,506.65,11987865.961199302,511086.9320567737,0.04263368757300011,197.83849479843968,-35,25
GTY030 colony 25C 17 03 m-50.csv,102000000,573.85,212.41,GTY030 colony 25C 17,2167214.19,697.3206474237929,3.707,506.65,11987865.961199302,593613.9161837578,0.04951789735596701,190.67064742379296,-50,25
GTY030 colony 25C 17 04 m-25.csv,120000000,564.3,253.45,GTY030 colony 25C 17,1743348.6,673.956910331384,3.078,506.65,12271262.702611903,432494.0539178636,0.03524446215513001,167.30691033138407,-25,25
GTY030 colony 25C 17 04 m-35.csv,120000000,564.3,253.45,GTY030 colony 25C 17,1980973.8,673.546004572735,3.499,506.65,12271262.702611903,490441.85773074644,0.03996669858810514,166.89600457273502,-35,25
GTY030 colony 25C 17 04 m-50.csv,120000000,564.3,253.45,GTY030 colony 25C 17,2456122.05,671.0564709928916,4.361,506.65,12271262.702611903,602147.157134459,0.04906969818242859,164.40647099289163,-50,25
GTY030 colony 25C 17 05 m-25.csv,153000000,581.31,314.38,GTY030 colony 25C 17,1359614.74,733.3496468990493,2.209,506.65,19712447.131939188,420575.7285630301,0.021335541231793095,226.6996468990493,-25,25
GTY030 colony 25C 17 05 m-35.csv,153000000,581.31,314.38,GTY030 colony 25C 17,1637515.48,726.4828729034662,2.6830000000000003,506.65,19712447.131939188,495348.6167800452,0.025128722652473432,219.83287290346618,-35,25
GTY030 colony 25C 17 05 m-50.csv,153000000,581.31,314.38,GTY030 colony 25C 17,2237711.42,724.4622399413188,3.6809,506.65,19712447.131939188,673339.2743764175,0.034158076360059644,217.8122399413188,-50,25
GTY030 colony 25C 2 01 m-25.csv,130000000,583.29,264.47,GTY030 colony 25C 2,1868936.94,771.3334153100104,2.887,509.43,16405269.337364567,635017.3511379862,0.03870813322714998,261.9034153100104,-25,25
GTY030 colony 25C 2 01 m-35.csv,130000000,583.29,264.47,GTY030 colony 25C 2,2160868.2800000003,765.1764970238096,3.36,509.43,16405269.337364567,721683.2367514909,0.043990941075730365,255.74649702380958,-35,25
GTY030 colony 25C 2 01 m-50.csv,130000000,583.29,264.47,GTY030 colony 25C 2,2747810.54,757.6001017576318,4.324,509.43,16405269.337364567,901224.0866717056,0.05493503752596623,248.1701017576318,-50,25
GTY030 colony 25C 2 02 m-25.csv,143000000,602.57,281.95,GTY030 colony 25C 2,2762292.2,883.3298950766747,3.717,509.43,22054944.990341824,1167200.7306626353,0.05292240498327106,373.8998950766747,-25,25
GTY030 colony 25C 2 02 m-35.csv,143000000,602.57,281.95,GTY030 colony 25C 2,3087255,876.3403383369073,4.197,509.43,22054944.990341824,1293291.9207189046,0.058639544160516185,366.9103383369073,-35,25
GTY030 colony 25C 2 02 m-50.csv,143000000,602.57,281.95,GTY030 colony 25C 2,3777625.07,863.0867866717733,5.2219999999999995,509.43,22054944.990341824,1551016.830435878,0.07032512804339754,353.6567866717733,-50,25
GTY030 colony 25C 2 03 m-25.csv,97125600,603.71,191.56,GTY030 colony 25C 2,2802426.1999999997,1012.7998290183713,3.2986,509.43,15167780.9691778,1394487.039556563,0.09193744572065468,503.36982901837126,-25,25
GTY030 colony 25C 2 03 m-35.csv,97125600,603.71,191.56,GTY030 colony 25C 2,3200780.53,1004.9383635308701,3.7917,509.43,15167780.9691778,1577911.3647434283,0.1040304687910431,495.5083635308701,-35,25
GTY030 colony 25C 2 03 m-50.csv,97125600,603.71,191.56,GTY030 colony 25C 2,4013195.66,993.1072311565106,4.8067,509.43,15167780.9691778,1952541.6536491134,0.12872955230675084,483.6772311565106,-50,25
GTY030 colony 25C 2 04 m-25.csv,143000000,603.7,281.53,GTY030 colony 25C 2,2828739.78,1080.0595809285621,3.1188000000000002,509.43,22289269.42134879,1494649.8169144194,0.06705692271290127,570.6295809285621,-25,25
GTY030 colony 25C 2 04 m-35.csv,143000000,603.7,281.53,GTY030 colony 25C 2,3289749.21,1065.6589068748808,3.6757,509.43,22289269.42134879,1717082.8865373302,0.077036301822109,556.2289068748807,-35,25
GTY030 colony 25C 2 04 m-50.csv,143000000,603.7,281.53,GTY030 colony 25C 2,4229589.8,1030.2071523449474,4.8934999999999995,509.43,22289269.42134879,2140272.9444864364,0.09602257050365548,520.7771523449474,-50,25
GTY030 colony 25C 3 01 m-25.csv,139000000,599.66,276.13,GTY030 colony 25C 3,1375178.03,915.4893721697322,1.7887,503.4,22323233.224153854,619051.1967750062,0.02773125158703219,412.0893721697322,-25,25
GTY030 colony 25C 3 01 m-35.csv,139000000,599.66,276.13,GTY030 colony 25C 3,1706699.29,906.3335863360686,2.2424,503.4,22323233.224153854,758829.4902158396,0.03399281289570465,402.93358633606863,-35,25
GTY030 colony 25C 3 01 m-50.csv,139000000,599.66,276.13,GTY030 colony 25C 3,2545509.34,959.3361217512426,3.1589,503.4,22323233.224153854,1209588.1540270431,0.05418516851395265,455.9361217512426,-50,25
GTY030 colony 25C 3 02 m-25.csv,126000000,613.9,243.55,GTY030 colony 25C 3,2726865.26,913.479009009009,3.552,503.4,22602061.812379275,1223314.554463761,0.05412402481767149,410.07900900900904,-25,25
GTY030 colony 25C 3 02 m-35.csv,126000000,613.9,243.55,GTY030 colony 25C 3,3026552.12,910.264054531684,3.961,503.4,22602061.812379275,1353479.9025783155,0.05988302809777323,406.864054531684,-35,25
GTY030 colony 25C 3 02 m-50.csv,126000000,613.9,243.55,GTY030 colony 25C 3,3647227.05,900.3635240464346,4.824,503.4,22602061.812379275,1608257.3612160916,0.07115533859549221,396.9635240464346,-50,25
GTY030 colony 25C 3 03 m-25.csv,117000000,590.18,235.32,GTY030 colony 25C 3,1415044.29,761.9873496155585,2.211,503.4,17150474.17485512,480168.49752246565,0.027997389030004583,258.58734961555854,-25,25
GTY030 colony 25C 3 03 m-35.csv,117000000,590.18,235.32,GTY030 colony 25C 3,1597779.2,755.4251389992057,2.5180000000000002,503.4,17150474.17485512,532963.214915596,0.031075713095850784,252.02513899920575,-35,25
GTY030 colony 25C 3 03 m-50.csv,117000000,590.18,235.32,GTY030 colony 25C 3,2011061.71,745.7049143568981,3.211,503.4,17150474.17485512,653431.662047535,0.03809991813553195,242.30491435689817,-50,25
GTY030 colony 25C 4 01 m-25.csv,158000000,601.75,311.86,GTY030 colony 25C 4,3123430.46,777.546229453344,4.7818,501.92,26146790.795330472,1106903.0855799112,0.04233418526366883,275.626229453344,-25,25
GTY030 colony 25C 4 01 m-35.csv,158000000,601.75,311.86,GTY030 colony 25C 4,3617009.57,777.3689696860339,5.542,501.92,26146790.795330472,1282051.0540018473,0.04903282640066128,275.4489696860339,-35,25
GTY030 colony 25C 4 01 m-50.csv,158000000,601.75,311.86,GTY030 colony 25C 4,4736219.13,783.4722350486787,7.1899999999999995,501.92,26146790.795330472,1700143.2518686485,0.0650230181278031,281.5522350486787,-50,25
